cluster	class	count
5	Cluster specific rare	0
5	Cluster specific rare	10
5	Cluster specific rare	3
5	Cluster specific rare	17
5	Cluster specific rare	8
5	Cluster specific rare	17
5	Cluster specific rare	7
5	Cluster specific rare	2
5	Cluster specific rare	12
5	Cluster specific rare	10
5	Cluster specific rare	17
5	Cluster specific rare	14
5	Cluster specific rare	2
5	Cluster specific rare	2
5	Cluster specific rare	6
5	Cluster specific rare	2
5	Cluster specific rare	2
5	Cluster specific rare	4
5	Cluster specific rare	17
5	Cluster specific rare	11
5	Cluster specific rare	3
5	Cluster specific rare	1
5	Cluster specific rare	6
5	Cluster specific rare	3
5	Cluster specific rare	0
5	Cluster specific rare	25
5	Cluster specific rare	0
5	Cluster specific rare	27
5	Cluster specific rare	0
5	Cluster specific rare	0
5	Cluster specific rare	0
5	Cluster specific rare	58
5	Cluster specific rare	5
5	Cluster specific rare	1
5	Cluster specific rare	4
5	Cluster specific rare	0
5	Cluster specific rare	3
5	Cluster specific rare	3
5	Cluster specific rare	5
5	Cluster specific rare	3
5	Cluster specific rare	3
5	Cluster specific rare	2
5	Cluster specific rare	3
5	Cluster specific rare	2
5	Cluster specific rare	1
5	Cluster specific rare	10
5	Cluster specific rare	7
5	Cluster specific rare	5
5	Cluster specific rare	10
5	Cluster specific rare	8
5	Cluster specific rare	1
5	Cluster specific rare	19
5	Cluster specific rare	23
5	Cluster specific rare	12
5	Cluster specific rare	20
5	Cluster specific rare	18
5	Cluster specific rare	2
5	Cluster specific rare	10
5	Cluster specific rare	10
5	Cluster specific rare	12
5	Cluster specific rare	29
5	Cluster specific rare	6
5	Cluster specific rare	0
5	Cluster specific rare	4
5	Cluster specific rare	0
5	Cluster specific rare	3
5	Cluster specific rare	7
5	Cluster specific rare	5
5	Cluster specific rare	2
5	Cluster specific rare	11
5	Cluster specific rare	18
5	Cluster specific rare	2
5	Cluster specific rare	1
5	Cluster specific rare	2
5	Cluster specific rare	4
5	Cluster specific rare	2
5	Cluster specific rare	6
5	Cluster specific rare	5
5	Cluster specific rare	0
5	Cluster specific rare	10
5	Cluster specific rare	0
5	Cluster specific rare	5
5	Cluster specific rare	1
5	Cluster specific rare	21
5	Cluster specific rare	21
5	Cluster specific rare	17
5	Cluster specific rare	2
5	Cluster specific rare	7
5	Cluster specific rare	8
5	Cluster specific rare	1
5	Cluster specific rare	4
5	Cluster specific rare	4
5	Cluster specific rare	1
5	Cluster specific rare	6
5	Cluster specific rare	14
5	Cluster specific rare	11
5	Cluster specific rare	23
5	Cluster specific rare	18
5	Cluster specific rare	4
5	Cluster specific rare	4
5	Cluster specific rare	4
5	Cluster specific rare	14
5	Cluster specific rare	4
5	Cluster specific rare	0
5	Cluster specific rare	3
5	Cluster specific rare	6
5	Cluster specific rare	2
5	Cluster specific rare	6
5	Cluster specific rare	4
5	Cluster specific rare	3
5	Cluster specific rare	100
5	Cluster specific rare	7
5	Cluster specific rare	3
5	Cluster specific rare	1
5	Cluster specific rare	5
5	Cluster specific rare	19
5	Cluster specific rare	20
5	Cluster specific rare	18
5	Cluster specific rare	17
5	Cluster specific rare	17
5	Cluster specific rare	6
5	Cluster specific rare	1
5	Cluster specific rare	5
5	Cluster specific rare	1
5	Cluster specific rare	20
5	Cluster specific rare	3
5	Cluster specific rare	13
6	Cluster specific rare	15
6	Cluster specific rare	11
6	Cluster specific rare	12
6	Cluster specific rare	7
6	Cluster specific rare	8
6	Cluster specific rare	18
6	Cluster specific rare	2
6	Cluster specific rare	12
6	Cluster specific rare	4
6	Cluster specific rare	4
6	Cluster specific rare	17
6	Cluster specific rare	5
6	Cluster specific rare	7
6	Cluster specific rare	3
6	Cluster specific rare	2
6	Cluster specific rare	20
6	Cluster specific rare	3
6	Cluster specific rare	1
6	Cluster specific rare	3
6	Cluster specific rare	18
6	Cluster specific rare	13
6	Cluster specific rare	4
6	Cluster specific rare	3
6	Cluster specific rare	7
6	Cluster specific rare	3
6	Cluster specific rare	3
6	Cluster specific rare	2
6	Cluster specific rare	3
6	Cluster specific rare	9
6	Cluster specific rare	10
6	Cluster specific rare	5
6	Cluster specific rare	2
6	Cluster specific rare	1
6	Cluster specific rare	8
6	Cluster specific rare	7
6	Cluster specific rare	14
6	Cluster specific rare	1
6	Cluster specific rare	2
6	Cluster specific rare	25
6	Cluster specific rare	6
6	Cluster specific rare	17
6	Cluster specific rare	12
6	Cluster specific rare	5
6	Cluster specific rare	6
6	Cluster specific rare	7
6	Cluster specific rare	11
6	Cluster specific rare	17
6	Cluster specific rare	2
6	Cluster specific rare	10
6	Cluster specific rare	4
6	Cluster specific rare	14
6	Cluster specific rare	5
6	Cluster specific rare	3
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	1
6	Cluster specific rare	1
6	Cluster specific rare	0
6	Cluster specific rare	2
6	Cluster specific rare	14
6	Cluster specific rare	0
6	Cluster specific rare	5
6	Cluster specific rare	3
6	Cluster specific rare	3
6	Cluster specific rare	1
6	Cluster specific rare	4
6	Cluster specific rare	4
6	Cluster specific rare	2
6	Cluster specific rare	4
6	Cluster specific rare	15
6	Cluster specific rare	1
6	Cluster specific rare	1
6	Cluster specific rare	2
6	Cluster specific rare	2
6	Cluster specific rare	1
6	Cluster specific rare	4
6	Cluster specific rare	2
6	Cluster specific rare	3
6	Cluster specific rare	1
6	Cluster specific rare	1
6	Cluster specific rare	8
6	Cluster specific rare	0
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	7
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	21
6	Cluster specific rare	0
6	Cluster specific rare	2
6	Cluster specific rare	7
6	Cluster specific rare	1
6	Cluster specific rare	3
6	Cluster specific rare	3
6	Cluster specific rare	5
6	Cluster specific rare	1
6	Cluster specific rare	3
6	Cluster specific rare	26
6	Cluster specific rare	1
6	Cluster specific rare	4
6	Cluster specific rare	2
6	Cluster specific rare	13
6	Cluster specific rare	1
6	Cluster specific rare	1
6	Cluster specific rare	3
6	Cluster specific rare	0
6	Cluster specific rare	3
6	Cluster specific rare	2
6	Cluster specific rare	12
6	Cluster specific rare	3
6	Cluster specific rare	2
6	Cluster specific rare	1
6	Cluster specific rare	2
6	Cluster specific rare	0
6	Cluster specific rare	3
6	Cluster specific rare	1
6	Cluster specific rare	5
6	Cluster specific rare	3
6	Cluster specific rare	4
6	Cluster specific rare	1
6	Cluster specific rare	3
6	Cluster specific rare	13
6	Cluster specific rare	13
6	Cluster specific rare	2
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	0
6	Cluster specific rare	0
6	Cluster specific rare	0
6	Cluster specific rare	3
6	Cluster specific rare	1
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	1
6	Cluster specific rare	0
6	Cluster specific rare	1
6	Cluster specific rare	4
6	Cluster specific rare	6
6	Cluster specific rare	12
6	Cluster specific rare	9
6	Cluster specific rare	18
6	Cluster specific rare	4
6	Cluster specific rare	1
6	Cluster specific rare	22
6	Cluster specific rare	24
6	Cluster specific rare	2
6	Cluster specific rare	4
6	Cluster specific rare	0
6	Cluster specific rare	3
6	Cluster specific rare	16
6	Cluster specific rare	13
6	Cluster specific rare	5
6	Cluster specific rare	1
6	Cluster specific rare	5
6	Cluster specific rare	4
6	Cluster specific rare	2
6	Cluster specific rare	2
6	Cluster specific rare	4
6	Cluster specific rare	1
6	Cluster specific rare	2
6	Cluster specific rare	6
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	3
6	Cluster specific rare	2
6	Cluster specific rare	2
6	Cluster specific rare	3
6	Cluster specific rare	5
6	Cluster specific rare	4
6	Cluster specific rare	6
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	1
6	Cluster specific rare	3
6	Cluster specific rare	6
6	Cluster specific rare	8
6	Cluster specific rare	7
6	Cluster specific rare	6
6	Cluster specific rare	3
6	Cluster specific rare	6
6	Cluster specific rare	8
6	Cluster specific rare	1
6	Cluster specific rare	1
6	Cluster specific rare	3
6	Cluster specific rare	4
6	Cluster specific rare	4
6	Cluster specific rare	0
6	Cluster specific rare	2
6	Cluster specific rare	5
6	Cluster specific rare	6
6	Cluster specific rare	2
6	Cluster specific rare	1
6	Cluster specific rare	6
6	Cluster specific rare	2
6	Cluster specific rare	1
6	Cluster specific rare	13
6	Cluster specific rare	2
6	Cluster specific rare	4
6	Cluster specific rare	12
6	Cluster specific rare	5
6	Cluster specific rare	2
6	Cluster specific rare	3
6	Cluster specific rare	1
6	Cluster specific rare	2
6	Cluster specific rare	8
6	Cluster specific rare	3
6	Cluster specific rare	11
6	Cluster specific rare	4
6	Cluster specific rare	4
6	Cluster specific rare	2
6	Cluster specific rare	0
6	Cluster specific rare	1
6	Cluster specific rare	14
6	Cluster specific rare	25
6	Cluster specific rare	5
6	Cluster specific rare	3
6	Cluster specific rare	4
6	Cluster specific rare	11
6	Cluster specific rare	13
6	Cluster specific rare	1
6	Cluster specific rare	4
6	Cluster specific rare	2
6	Cluster specific rare	3
6	Cluster specific rare	3
6	Cluster specific rare	9
6	Cluster specific rare	2
6	Cluster specific rare	4
6	Cluster specific rare	12
6	Cluster specific rare	0
6	Cluster specific rare	6
6	Cluster specific rare	2
6	Cluster specific rare	4
6	Cluster specific rare	3
6	Cluster specific rare	3
6	Cluster specific rare	3
6	Cluster specific rare	4
6	Cluster specific rare	8
7	Cluster specific rare	20
7	Cluster specific rare	26
7	Cluster specific rare	16
7	Cluster specific rare	6
7	Cluster specific rare	35
7	Cluster specific rare	14
7	Cluster specific rare	9
7	Cluster specific rare	2
7	Cluster specific rare	22
7	Cluster specific rare	3
7	Cluster specific rare	26
7	Cluster specific rare	12
7	Cluster specific rare	2
7	Cluster specific rare	4
7	Cluster specific rare	17
7	Cluster specific rare	17
7	Cluster specific rare	9
7	Cluster specific rare	8
7	Cluster specific rare	3
7	Cluster specific rare	18
7	Cluster specific rare	2
7	Cluster specific rare	3
7	Cluster specific rare	18
7	Cluster specific rare	4
7	Cluster specific rare	12
7	Cluster specific rare	2
7	Cluster specific rare	28
7	Cluster specific rare	17
7	Cluster specific rare	5
7	Cluster specific rare	12
7	Cluster specific rare	12
7	Cluster specific rare	7
7	Cluster specific rare	15
7	Cluster specific rare	6
7	Cluster specific rare	21
7	Cluster specific rare	3
7	Cluster specific rare	9
7	Cluster specific rare	8
7	Cluster specific rare	5
7	Cluster specific rare	4
7	Cluster specific rare	8
7	Cluster specific rare	21
7	Cluster specific rare	16
7	Cluster specific rare	15
7	Cluster specific rare	10
7	Cluster specific rare	32
7	Cluster specific rare	27
7	Cluster specific rare	4
7	Cluster specific rare	3
7	Cluster specific rare	19
7	Cluster specific rare	7
7	Cluster specific rare	17
7	Cluster specific rare	9
7	Cluster specific rare	6
7	Cluster specific rare	8
7	Cluster specific rare	15
7	Cluster specific rare	37
7	Cluster specific rare	4
7	Cluster specific rare	3
7	Cluster specific rare	4
7	Cluster specific rare	21
7	Cluster specific rare	8
7	Cluster specific rare	9
7	Cluster specific rare	5
7	Cluster specific rare	23
7	Cluster specific rare	8
7	Cluster specific rare	1
7	Cluster specific rare	4
7	Cluster specific rare	3
7	Cluster specific rare	0
7	Cluster specific rare	2
7	Cluster specific rare	4
7	Cluster specific rare	4
7	Cluster specific rare	14
7	Cluster specific rare	30
7	Cluster specific rare	2
7	Cluster specific rare	1
7	Cluster specific rare	20
7	Cluster specific rare	3
7	Cluster specific rare	5
7	Cluster specific rare	0
7	Cluster specific rare	30
7	Cluster specific rare	10
7	Cluster specific rare	8
7	Cluster specific rare	11
7	Cluster specific rare	4
7	Cluster specific rare	28
7	Cluster specific rare	11
7	Cluster specific rare	21
7	Cluster specific rare	64
7	Cluster specific rare	15
7	Cluster specific rare	12
7	Cluster specific rare	13
7	Cluster specific rare	1
7	Cluster specific rare	1
7	Cluster specific rare	1
7	Cluster specific rare	6
7	Cluster specific rare	8
7	Cluster specific rare	11
7	Cluster specific rare	7
7	Cluster specific rare	6
7	Cluster specific rare	15
7	Cluster specific rare	11
7	Cluster specific rare	6
7	Cluster specific rare	11
7	Cluster specific rare	21
7	Cluster specific rare	4
7	Cluster specific rare	3
7	Cluster specific rare	17
7	Cluster specific rare	9
7	Cluster specific rare	21
7	Cluster specific rare	6
7	Cluster specific rare	6
7	Cluster specific rare	2
7	Cluster specific rare	5
7	Cluster specific rare	12
7	Cluster specific rare	2
7	Cluster specific rare	48
7	Cluster specific rare	9
7	Cluster specific rare	1
7	Cluster specific rare	5
7	Cluster specific rare	23
7	Cluster specific rare	3
7	Cluster specific rare	3
7	Cluster specific rare	0
7	Cluster specific rare	25
7	Cluster specific rare	6
7	Cluster specific rare	6
7	Cluster specific rare	9
7	Cluster specific rare	21
7	Cluster specific rare	4
7	Cluster specific rare	0
7	Cluster specific rare	3
7	Cluster specific rare	16
7	Cluster specific rare	10
7	Cluster specific rare	7
7	Cluster specific rare	15
7	Cluster specific rare	3
7	Cluster specific rare	4
7	Cluster specific rare	21
7	Cluster specific rare	6
7	Cluster specific rare	5
7	Cluster specific rare	7
7	Cluster specific rare	5
7	Cluster specific rare	1
7	Cluster specific rare	6
7	Cluster specific rare	3
7	Cluster specific rare	48
7	Cluster specific rare	4
7	Cluster specific rare	43
7	Cluster specific rare	49
7	Cluster specific rare	0
7	Cluster specific rare	16
7	Cluster specific rare	17
7	Cluster specific rare	4
7	Cluster specific rare	4
7	Cluster specific rare	8
7	Cluster specific rare	6
7	Cluster specific rare	15
7	Cluster specific rare	9
7	Cluster specific rare	23
7	Cluster specific rare	7
7	Cluster specific rare	19
7	Cluster specific rare	15
7	Cluster specific rare	5
7	Cluster specific rare	4
7	Cluster specific rare	14
7	Cluster specific rare	14
7	Cluster specific rare	4
7	Cluster specific rare	6
7	Cluster specific rare	13
7	Cluster specific rare	10
7	Cluster specific rare	15
7	Cluster specific rare	5
8	Cluster specific rare	88
8	Cluster specific rare	2
8	Cluster specific rare	1
8	Cluster specific rare	0
8	Cluster specific rare	15
8	Cluster specific rare	4
8	Cluster specific rare	2
8	Cluster specific rare	2
8	Cluster specific rare	6
8	Cluster specific rare	19
8	Cluster specific rare	6
8	Cluster specific rare	3
8	Cluster specific rare	6
8	Cluster specific rare	5
8	Cluster specific rare	6
8	Cluster specific rare	84
8	Cluster specific rare	8
8	Cluster specific rare	4
8	Cluster specific rare	4
8	Cluster specific rare	0
8	Cluster specific rare	17
8	Cluster specific rare	4
8	Cluster specific rare	4
8	Cluster specific rare	2
8	Cluster specific rare	17
8	Cluster specific rare	10
8	Cluster specific rare	1
8	Cluster specific rare	2
8	Cluster specific rare	5
8	Cluster specific rare	0
8	Cluster specific rare	3
8	Cluster specific rare	3
8	Cluster specific rare	9
8	Cluster specific rare	2
8	Cluster specific rare	4
8	Cluster specific rare	9
8	Cluster specific rare	5
8	Cluster specific rare	7
8	Cluster specific rare	4
8	Cluster specific rare	5
8	Cluster specific rare	8
8	Cluster specific rare	18
8	Cluster specific rare	6
8	Cluster specific rare	5
8	Cluster specific rare	11
8	Cluster specific rare	9
8	Cluster specific rare	3
8	Cluster specific rare	4
8	Cluster specific rare	10
8	Cluster specific rare	52
8	Cluster specific rare	6
8	Cluster specific rare	11
8	Cluster specific rare	4
8	Cluster specific rare	2
8	Cluster specific rare	8
8	Cluster specific rare	17
8	Cluster specific rare	8
8	Cluster specific rare	21
8	Cluster specific rare	0
8	Cluster specific rare	3
8	Cluster specific rare	5
8	Cluster specific rare	7
8	Cluster specific rare	14
8	Cluster specific rare	16
8	Cluster specific rare	16
8	Cluster specific rare	0
8	Cluster specific rare	2
8	Cluster specific rare	6
8	Cluster specific rare	5
8	Cluster specific rare	0
8	Cluster specific rare	33
8	Cluster specific rare	3
8	Cluster specific rare	2
8	Cluster specific rare	13
8	Cluster specific rare	3
8	Cluster specific rare	3
8	Cluster specific rare	4
8	Cluster specific rare	2
8	Cluster specific rare	7
8	Cluster specific rare	71
8	Cluster specific rare	7
8	Cluster specific rare	0
8	Cluster specific rare	3
8	Cluster specific rare	7
8	Cluster specific rare	1
8	Cluster specific rare	0
8	Cluster specific rare	1
8	Cluster specific rare	1
8	Cluster specific rare	9
8	Cluster specific rare	9
8	Cluster specific rare	22
8	Cluster specific rare	10
8	Cluster specific rare	12
8	Cluster specific rare	1
8	Cluster specific rare	1
8	Cluster specific rare	17
8	Cluster specific rare	3
