gene	gains	losses
group_2120	3	0.04
group_4742*	3	0.02
group_710**	2	0.01
group_1632**	2	0.01
group_3748*****	2	0.01
ypjF*	3.85	0.3
yfjZ*	2	0
hxlB_1	4.95	0.21
fabG_2**	4.95	0.21
rpe_2*	4.95	0.21
gatC_1	4.95	0.21
gatB_1	4.95	0.21
gatA_1	4.95	0.21
group_3262**	4.95	0.21
group_2879****	4.95	0.21
gatC_2*	4.95	0.21
group_4717*****	4.95	0.21
gatA_2	4.95	0.21
sorC_1*	4.95	0.21
group_3335	2	0.02
group_3503***	9.17	3.48
group_41	4	0.18
group_1682*********	2	0.01
group_968**	3	0.04
group_157**	3	0.04
group_156*	3.99	0.06
group_2569***	3	0.07
group_11881**	8.24	2.05
group_1699**	5.6	1.1
group_10374	3.97	0.13
group_3906*************	6.79	2.04
group_9143*	6.79	2.04
group_3418*	6.79	2.04
group_3419**	6.79	2.04
group_9139	6.79	2.04
group_9138****	6.79	2.04
group_4158**************	6.79	2.04
group_1911****	4.26	0.97
group_1912****	6.79	2.04
group_1913****	6.37	2.24
group_9435	6.37	2.24
group_9436	6.37	2.24
group_3428***	9	5.61
group_3429*********	6.79	2.04
group_3887******************	6.79	2.04
group_2097*****	6.79	2.04
group_2096**	6.79	2.04
rrrD_2*	2	0.01
group_2094	7.43	2.74
group_1928******	6.75	1.15
group_4174*	4	0.12
group_2246*************	6.79	2.04
sopB_1	4.96	0.28
group_2634****	5.96	0.6
cbeA_3**	9.25	4.32
group_3730**	5.86	0.33
group_6800***	7.79	1.38
group_7577	2	0
group_3797*********	4.48	0.91
group_5657*****	1.12	0
group_6367**	3.93	1.41
group_4159****	2	0.02
xerH	3	0.1
group_5452*******	5.96	0.48
group_7192**	2.99	0.06
group_3249**	4	0.21
tfaE_2******	4.96	0.36
group_199*	3	0.06
group_10929*	3	0.12
hbp*	7.52	0.48
group_5302*	3.09	0.04
group_5301*	3.09	0.04
group_2671**	3.09	0.04
group_1647**	3.09	0.04
group_2672**	3.09	0.04
group_1776*****	3.09	0.04
group_5298***	3.09	0.04
group_3111***	3.09	0.04
group_1777*******	3.09	0.04
group_4920*	3.09	0.04
group_4921	3.09	0.04
group_2673**	3.09	0.04
dpnA*	3.09	0.04
group_3108	3.09	0.04
group_4209*******	3.09	0.04
group_3106	3.09	0.04
group_4928**	3.09	0.04
group_4929**	3.09	0.04
group_4930	3.09	0.04
group_3102**	3.09	0.04
group_4932**	3.09	0.04
group_4213*****	3.09	0.04
group_3196****	3.09	0.04
group_4215***	3.09	0.04
group_3362***	3.09	0.04
group_1682**********	3.09	0.04
group_1683********	3.09	0.04
group_4939*	3.09	0.04
group_1650*	3.09	0.04
group_530*	3.09	0.04
group_3195***********	3.09	0.04
group_4950*******	3.09	0.04
group_4951***	3.09	0.04
group_4217****	3.09	0.04
group_3276**	4.12	0.04
group_79****	4.12	0.05
group_3994***	3	0.03
group_2180****	4.12	0.05
group_3490*	4.12	0.05
group_2181****	4.12	0.05
group_2096***	5.88	1.03
group_2988***	5	0.29
group_4451*****	3.89	0.34
group_5138*	2	0.02
group_4888***	8	15.5
group_5153***	2	0.09
group_2956*****	4.12	0.07
group_5180***	3.09	0.03
group_5203***	4	0.04
group_5661*****	5.14	0.1
group_4003********	4.94	0.22
group_4197***	3	0.04
group_4202*	2	0.01
group_1005***	3.98	0.11
group_4209********	7.16	3.88
group_4443********	5.97	7.37
group_35***	3	0.02
group_6334**	2.87	0.17
group_6223*	4.97	0.3
group_1317***	3	0.04
group_5938******	4.97	0.3
group_559	4.97	0.3
group_1315**	3	0.05
group_7907*	2	0.02
group_7894**	2	0.02
group_7877***	2	0.02
group_3359******	2	0.02
group_3377	2	0.01
group_2****	7.25	1.5
group_3483***	3	0.06
group_2691*******	5.7	0.78
group_5424	2	0.01
group_7050*****	3.3	0.03
group_6175*****	5.15	0.17
group_5451*	2.99	0.06
group_5463****************	5.5	18
group_854	2	0.02
group_958	6	0.42
intQ_3**	2	0
group_11607	7.5	16
group_5894***	8.32	2.44
group_5246*	3	0.02
group_96	2.23	0.04
group_1797*	2	0.01
group_3703*	4	0.27
group_5381*****	8.58	6.42
group_5383*****	3	0.09
group_10671*	3.99	0.17
group_3834*******	2	0.02
group_3836**********	2	0.01
group_2888*********	8.48	6.5
hpaIIM	8.48	6.5
group_2608*	4.43	0.9
group_7684****	3	0.05
group_5327	2	0.01
group_3415	3	0.06
group_4555******	7.73	2.56
group_12225	4.85	0.42
yfjZ**	3	0.11
group_5779***	3.85	0.3
group_12241	2	0.05
group_970***	4	0.06
group_1652*	5.94	2.02
group_669******	5.94	2.02
ail***	6.12	1.36
group_2710*****	7.07	1.98
group_2046******	5.97	0.21
group_4380***	3	0.16
group_4236***	2.89	0.35
group_1373**	4.76	0.47
group_2386	3	0.09
group_2339*****	2	0.02
group_10987	6.51	2.31
group_6619***	4	0.12
group_3674*	5.05	1.48
gltF_1	1	0.01
group_368	1	0.01
yraJ_1	1	0.01
yraI_1	1	0.01
gltF_2	1	0.01
group_3654	1.24	0.78
group_462	2	0.1
group_6370***	3.97	0.48
group_140	2.04	0.08
group_8433*	2.04	0.03
ecpD_1	2	0.12
yadC***	1	0.06
group_262*	1	0.01
group_21***	1.24	0.78
gapA1	1	0.01
gap*	1	0.01
group_8514**	2	0.05
cotSA*	2	0.05
group_1889***	1	0.01
rfaY**	1	0.06
group_1776******	2	0.05
rfaP*	2	0.05
rfaG*	2	0.05
rfaQ*	2	0.05
betC**	3	0.22
phnE*	1	0.01
group_1651*****	2.03	0.04
yeaR*	2.04	0.03
group_5140**	1	0.01
yedS_2*	4	0.28
yedS_2**	4	0.06
group_1862**********	6.01	0.42
yedK*	4.02	0.21
torZ_1	3.13	1.17
torZ_2	3.29	0.93
group_1757*	1.24	0.78
group_3318**	1.02	0.01
group_1923***	1	0.01
group_2866**	2	0
symE*	1	0.06
group_6114****	3.03	0.26
group_1481*******	2.69	0.48
group_7274***	2.69	0.48
ybeM_1	1	0.01
ybeM_2	1	0.01
group_2442	3	0.2
group_2449*****	2	0.11
ybgD_2*	1	0.01
group_3*****	2	0.12
rhsC*	4.17	0.14
group_1476**	1.24	0.78
icsA****	2	0.06
group_3383	7.57	1.33
group_1**	6.91	0.86
group_6655*****	2	0.11
flu_2***	2.1	1.05
group_3217**	1	0.01
group_4181****	1	0.01
group_1562	1	0.01
group_1563	1	0.01
yfcO*****	1	0.01
yfcP***	1	0.01
yfcQ***	1	0.01
yfcR***	2	0.06
yfcS***	1	0.01
hokA_1	3.7	1.58
group_11924	4.64	1.82
group_1912*****	5.99	0.13
group_1860****	6.8	2.02
group_1681****	4.12	0.29
dnaC_1****	6.92	8.02
group_243*	9.69	5.92
group_433	4.96	1.45
group_2542**	6.01	1.59
group_4443*********	6.01	1.59
group_4874***	4.12	0.29
group_4336*****	3.06	1.39
group_35****	2	0.03
group_7651	5.98	1.02
group_7674*****	3.44	0.86
group_3886*******	1	0.01
pgaB_2	2	0.01
rhsD_1**	2	0
ybbC	2.07	0.03
group_2861******	5.06	1.44
group_2183*	2.06	0.01
group_1243*	3.09	0.03
group_2170*******	3.09	0.03
comEC_1	2	0.01
group_1757**	2	0.02
group_5045*	4	0.18
icsA_2**	2	0
pleD*	2.04	0.02
group_4671******	2	0.04
group_111**********	1	0.06
group_6149***	3	0.01
group_5363**	3.71	0.91
group_3679**	3.08	0.07
group_3678****	2	0.01
group_1939********	2.04	0.03
group_3520**	3.09	0.03
col*	4	0.06
group_4010*	4	0.06
group_2532**	2	0.01
group_2817	3	0.04
group_3681**	3	0.03
hokC**	3.09	0.03
group_5818****	3	0.23
wbgU	3	0.23
group_7523	1	0.06
group_6415**	1	0.06
group_6021**	1	0.06
group_8565*	1	0.06
group_3779*******************	1	0.06
group_8564*	1	0.06
group_2394***	1	0.06
group_3777	1	0.06
group_2633***	3.45	1.93
group_2808***	3	0.09
intA_3********	2	0.11
yjgN_1*	1	0.01
group_1830	4	0.45
group_3313*	4	0.45
group_3944***	4	0.32
group_4068****************	7.44	1.98
group_4069****************	7.46	3.35
group_4723**	6.61	1.47
group_2482	4	0.09
group_3834********	3.09	0.03
group_475	2.04	0.09
group_2768	3.09	0.03
group_3915**********	3.09	0.03
kpsT****	3.09	0.03
group_14****	3.09	0.03
group_2411**	2	0.01
nanK_3	2	0.01
group_171	2	0
group_1060*	2.04	0.03
rhsD_1***	2	0.12
group_6020***	1	0.06
group_7521	1	0.06
group_7520	1	0.06
group_6371***	1	0.06
group_2470*	1	0.06
group_7517*	1	0.06
group_5828**	1	0.06
group_7515**	1	0.06
traD*	6	17.5
elfA*	2	2.49
group_2328*********	1	0.06
group_1434**	1	0.06
group_1329**	1	0.06
group_287************	1	0.06
group_2467*	1	0.06
group_2466***	1	0.06
group_779	1	0.06
group_175**	1	0.06
group_3878********	1	0.06
group_2465**	1	0.06
group_3877	1	0.06
group_2302********	2.24	0.81
group_4852**	2.06	0.01
group_7551*	2.06	0.13
group_277*	2	0
group_865*	4.43	1.09
fimD_1**	2	0.05
group_2257**	3.09	0.03
group_6848	3.09	0.03
group_3432	3.09	0.03
group_4572******	4.85	0.88
group_4083***********	4.85	0.88
group_1112	3.09	0.03
group_7111***	3.09	0.03
group_4812*****	3.09	0.03
group_7113**	3.09	0.03
group_2052**	7.57	4.28
group_2651*****	3.09	0.03
group_6392**	3.09	0.03
mcrC*	2	0.11
group_3920**	1	0.06
sepA	3.09	0.03
group_3937	2	0.01
group_5077***	3.09	0.03
group_1053***	3.09	0.03
group_7085****	5.83	0.53
rusA_1*	6.16	16.91
group_432*	4.96	1.45
group_3438******	4.12	0.29
group_4781	3	0.09
group_1218*********	4.12	0.29
group_4853**	2.06	0.01
group_4850*	2.06	0.01
group_2167***	2.06	0.13
group_1490***	3.09	0.03
group_1885**	3.09	0.03
group_1911*****	3.54	3.93
group_3524	2	0.01
group_4011**	2.06	0.01
group_3431*	3.09	0.03
group_2552**	3.09	0.03
group_780***	1	0.06
group_4861*******	7.04	0.6
group_5496***	3.09	0.03
prgH_1	2	0.01
group_1724**	3.09	0.03
group_1777********	2	0.05
group_15157	2	0.05
group_3106*	3.09	0.03
group_3287**	2.01	0.06
rhsD_2**	1	0.01
group_3958***********	4.91	0.29
virB4******	7.74	3.89
ydeO_1**	9.36	2.78
group_614**	2	0.05
group_4968****	3.09	0.21
group_6049**	3	0.1
group_9939**	3.99	0.18
tuaB*	1	0.06
group_1799*******	4.51	0.95
group_3438*******	1.02	0.01
group_4324*	3	0.18
group_2381*	3	0.05
group_2382	2	0.04
group_3489****	3	0.03
group_755**	3.09	0.03
group_4902***	2.06	0.01
group_1343*	1	0.06
group_4593***	1	0.06
group_1561*	1	0.06
group_4995	2	0.12
group_2863***********	5.11	0.63
group_151	1	0.06
group_997*	2	0.11
banIR	3	0.05
group_2664*	3.09	0.03
group_14414	4.12	0.16
group_148****	3	0.18
group_2352*	2	0.04
group_1609***	5.98	0.25
group_1133**	3.09	0.03
group_2658**	1	0.06
group_2525	1	0.06
galE_2*	1	0.06
group_782	1	0.06
group_2257***	3	0.18
group_481**	3	0.18
group_2621**	4	0.3
group_723	3	0.02
group_1919	4.12	0.29
group_113*****************	6.98	0.56
group_3414*****	3.09	0.03
group_5979***	4	0.15
group_5339***	2	0.02
group_4604***	1	0.01
group_2053**********	7.09	6.78
flmC_1***	3	0.02
group_8213*	3.09	0.03
group_4656*	3	0.02
group_4598********	4.16	0.15
group_4789**	5.21	1.22
group_6699	4.63	0.59
group_3611*	5	0.35
group_524	2	0.02
group_2765	1	0.01
group_10164**	3	0.13
group_4572*******	6.05	7.16
group_4845*****	1	0.06
group_4613***********	6.59	0.93
group_3250	3.17	0.01
group_4177**	3.09	0.03
group_3900	5.99	0.46
group_1838*	1	0.01
group_7906*	3	0.29
group_5008	5.02	0.17
group_4036*	1	0.06
group_11333**	2	0.05
group_8190**	2.65	0.4
group_4761*	2.85	1.43
group_4219	5.98	0.67
group_3906**************	5	0.23
group_5057**	4	0.14
group_5114****	5	0.56
group_4092****	2	0.05
group_2689*	2	0.03
group_4244****	3.09	0.03
group_3568*	3.09	0.21
group_3692******	3.09	0.03
group_3689****	3.09	0.03
group_6022******	3	0.03
group_3949******	6.99	0.54
group_15522	2	0.17
group_5619****	2	0.01
group_5620	2	0.01
group_5621	2	0.01
group_6052	2	0.01
group_5623*	2	0.01
group_572	5.74	0.54
group_9456	3	0.2
cea****	5.28	0.42
group_7757**	2	0.05
group_10645*	6.88	0.98
group_8910	3	0.09
group_4961	2.06	0.01
group_7101	2	0.01
group_4599***	3	0.01
group_4098**	4	0.2
group_5746*****	5.96	0.51
group_5194****	2	0.05
group_2746	8.67	2.18
group_3382***	3.09	0.03
group_5363***	2	0.01
group_3546**********	6.92	0.97
group_384	4	0.26
group_5382******	4	0.04
group_728*****	5.84	0.5
group_5391*******	3.09	0.03
group_5399******	3.09	0.03
group_180*	3.09	0.03
group_5934***	3.09	0.03
group_1488***	3.09	0.03
group_1725****	2.06	0.01
group_4077**	2.06	0.01
group_10582	4.99	0.41
group_3577	4.99	0.41
group_4774*	2.99	0.13
group_5477*	2	0.01
group_5485***	2	0.05
group_3287***	2	0.02
group_1545***	2	0.17
group_3467**	8.3	3.51
group_3703**	8.18	6.6
group_7379***	2	0.11
group_2584*	2	0.03
intA_2*****	5	0.21
group_5657******	1	0.06
group_779*	4.62	0.79
group_5658	4	0.05
group_8402	4	0.05
cai_1	3.09	0.03
group_5669*****	3.09	0.21
group_7578	2	0.01
group_2587******	1	0.06
group_4161***	2	0.01
group_4304**	5.99	1.92
group_1428	3	0.09
group_4640**	4	0.14
group_5153****	3.09	0.03
group_5311***	3.09	0.03
group_3452	3.09	0.03
group_4262*	3	0.02
group_5641	2.11	0.1
rtcB_3	2.77	0.57
group_5751*******	3.82	1.97
group_5562*	1	0.01
group_22*	2	0.09
group_5162**	2.58	0.5
cfaE**	2	0.02
group_5591	1	0.01
higB-2_1**	6.64	2.22
group_5093	7.69	2.49
group_5771***	1.01	0.06
group_3891*****	2.01	0.18
group_5512**	8.32	2.83
recQ_2	7.54	2.1
group_4875**	3.31	0.36
group_4560**********	1	0.01
group_3869*********	9.12	3.69
fabG2	1	0.01
mtlA_1*	1	0.01
mtlF	1	0.01
ydjF_1*	1	0.01
mtlD_1	1	0.01
fruB_1	1	0.01
gldA_1	1	0.01
hxpB_1	1	0.01
hxlB**	1	0.01
rpe_2**	1	0.01
group_4794**	3	0.28
yfcO******	1	0.01
group_3375	1.01	0.06
group_6811**	1.01	0.06
mgl	1.09	0.05
mleN_1	1	0.01
kojP**	1	0.01
ycjM_1*	3.3	0.09
group_5496****	2.14	0.17
yfgJ**	1	0.01
group_2951*	1.55	0.56
group_747*	1.55	0.56
group_6961**	1	0.01
group_1578*	1	0.01
group_1074***	2	0.06
group_2471	1	0.01
group_673	3	0.07
group_34***	1	0.01
rfbC*****	4.51	0.76
rfbX***	2.58	0.51
wecB_1*	2.58	0.51
group_157***	2.58	0.51
group_171*	2.58	0.51
group_5209****	2.58	0.51
group_380	3.56	0.56
elfG*	1.61	0.44
group_5081**	1.01	0.06
rspR_1	2.16	0.12
group_1500*******	1	0.01
ttuB**	2.16	0.12
rspA_1*	2.16	0.12
cirA_1**	1	0.01
group_3468	8.97	5.17
group_3638**	2	0.09
pdeL_1***	1.83	0.21
yjcS_1	1.61	0.44
group_425	2.02	0.16
group_4854**	2.5	1.04
group_6940****	1.09	0.05
tabA_1*	1.09	0.05
group_342*	1.09	0.05
yflS	1.09	0.05
lpfD**	1	0.01
group_935********	2.02	0.16
group_934********	2.94	1.7
group_6701***	1.01	0.06
group_5880**	1.09	0.05
group_2606****	1.83	0.21
fliC******	5.97	0.4
ddpA_2	2	0.03
group_1964*******	1.09	0.05
yjcS_2	3	0.11
group_6158******	3.14	0.33
yhcG_1*	1	0.01
fiu_1	3.26	0.18
cdaR_2*	3	0.1
group_843**	1.01	0.06
group_3825*****	4.99	0.26
group_1810**	3.01	0.24
dgcQ_1*	1	0.01
group_10948	3.21	0.21
rayT**	1	0.01
group_5479	1	0.01
yajI*	2.14	0.17
parE4	4.21	0.41
group_1966************	4.21	0.41
group_3518******	1.09	0.05
group_5800***	4	0.13
upaG**	1.09	0.05
group_4203	1.61	0.44
dgcQ_3	1	0.01
bcsA_2	1	0.01
bcsC_2*	1	0.01
group_5404*********	1.91	0.49
group_5938*******	2.14	0.17
group_3769**	2.49	1
group_2608**	1	0.01
group_1385*	2.5	1.04
group_1992***	2.5	1.04
group_5180****	2.5	1.04
group_5783*	1.83	0.21
group_3972********	2.5	1.04
group_3644***	2.5	1.04
group_695**********	2.5	1.04
group_5100*	2.5	1.04
group_3645***	2.5	1.04
group_3646**	2.5	1.04
group_3693*******	2.5	1.04
group_2117	2.5	1.04
group_6494**	1.38	0.97
group_4903***	2.5	1.04
group_5552****	2.5	1.04
group_817***********	2.5	1.04
group_713	1.38	0.97
group_5416*******	2.5	1.04
group_7176******	2.5	1.04
group_5540**	1	0.01
group_1931	1	0.01
sdhL	1.01	0.06
group_2149***	1	0.01
ompX_3**	4.9	0.49
group_797*	3.98	0.18
group_3134*	7.75	1.98
group_2484***********	8.16	9.82
group_3135***	8.16	9.82
group_5765**********	6.09	16.71
group_9501	4	0.11
group_1815	8.19999999999999	8.28
group_2300*******	8.2	13.77
group_5885***	6.5	17
group_4666**********	9.5	14
group_5883***	8	15.5
group_2496**	8.31	9.61
group_9508	8.7	6.99
group_9509	5	0.46
group_4159*****	5.62	2.19
group_5997***	4.94	0.24
group_3057*	2	0.03
group_6048********	3	0.14
group_3216***	3	0.14
group_4914**	1	0.01
group_2761*****	4.21	1.01
group_104*****	6.5	17
group_984*	9.17999999999999	7.74
group_31**	2.81	0.28
group_5162***	1	0.01
group_291**	1	0.01
group_5001*********	1	0.01
group_5585***	1	0.01
group_5526**	1	0.01
ymgF*	1	0.01
group_801	1.86	0.37
group_777*	1.86	0.37
group_23****	2	0.04
group_1423	3	0.12
group_5452********	2	0.04
group_28********	1.83	0.21
group_2042	6.42	2.44
group_709**	2	0.06
group_441	2.02	0.15
group_3878*********	4.99	0.38
umuC_2*	6.15	1.61
group_2621***	6.74	1.27
group_67****	2	0.02
group_2574***	4.76	0.46
group_2476	1.83	0.21
group_1804******	3.39	0.23
group_2114	3.39	0.23
group_1819*	2	0.03
group_5947**	2	0.05
group_3******	5.96	0.56
group_6246***	7.59	1.25
group_2*****	4	0.13
group_6150*	2	0.03
group_35*****	3.79	0.35
cbeA_2****	5.26	0.41
group_987	2	0.03
group_3679***	3	0.06
group_3078**	1	0.01
group_3702***	3	0.06
group_294**	2	0.04
group_22**	3.13	0.16
group_531	2.12	0.04
group_2309***	1	0.01
group_1798	5.55	0.47
group_7344**	4	0.27
group_4083************	2.81	0.25
group_4121***	2.65	0.45
group_4437**	4	0.22
relE2****	2.96	0.26
group_1939*********	4	0.26
group_11328*	2.12	0.04
group_3863*****	3.01	0.18
group_3860***	2.81	0.3
group_1812*	2	0.04
group_4869*	2	0.06
group_544	3	0.09
ycjU_2	1	0.01
group_6264*********	6.43	1.01
group_3121**	5.98	0.28
group_2620***	6.43	1.01
group_1464**	5.46	0.84
group_2628*	4	0.14
group_2695*******	4	0.12
group_5618**	5	0.19
murI_2	6.97	0.72
gadC_2	6.97	0.72
gadA_2	6.97	0.72
group_3098**	3	0.14
group_4235****	6.22	0.78
group_4018**	6.22	0.78
group_4233****	6.22	0.78
group_3101*	5.24	0.55
group_3312***	2	0.09
group_3313**	2	0.09
intS_6	2	0.09
group_6557**	5	0.25
group_3331**	4.76	0.39
group_5339****	2	0.04
group_3364**	2	0.04
group_5958***	7.45	4.4
group_4309***	2.99	0.2
group_4323*	3	0.18
group_4334*****	2	0.06
group_6063**	2	0.09
group_4736	3	0.14
group_3107**	3	0.14
group_1193**	3	0.09
group_4837**	1.83	0.21
group_1397*	2.16	0.12
group_3898***	2.16	0.12
group_1434***	2	0.04
group_1166	1.09	0.05
group_3085	1.09	0.05
group_3086**	1.09	0.05
group_4238**	3.2	0.19
neo*	2	0.04
group_4605**	2	0.05
group_3483****	1.09	0.05
group_3508******	4.95	0.5
yidK_2	1	0.01
group_84*	4	0.23
group_3869**********	6.27	0.65
group_4899********	5	0.36
group_4301********	2.01	0.06
group_10920	5.06	18.1
yfcO*******	1.26	4.13
yfcP****	1.26	4.13
yfcQ****	1.26	4.13
group_3869***********	5.15	0.22
group_5677*	8.53	3.32
group_1816******	6.25	0.69
fepA_1*	1.03	0.01
group_2846**	2	0.04
yagU_2	4.92	1.56
mglA_2**	2	0.04
hlyE_2*	6.01	2.07
group_445***	6.84	0.53
group_6701****	2	0.01
group_896*	2	0.01
group_4381***	2	0.01
group_4380****	2	0.01
group_4379***	2	0.01
group_627*	3	0.13
group_528******	2.06	0.01
rhsD_1****	2.87	0.16
group_517***	4.45	0.96
rhsD_2***	1.03	0.01
group_2769*	2.12	0.02
group_6425****	3.03	0.08
group_1502****	3.03	0.08
pac_1	3	0.03
group_1092	2.99	0.15
group_2488*	3.17	0.06
group_8688****	3.87	0.26
group_6201******	2	0.02
group_7122***	2	0.01
group_1607	2.06	0.01
yeeA**	2	0.03
mobA_1**	2	0.02
group_100	4.77	3.74
group_2224*	5	0.22
group_11827**	4	0.16
group_191	2	0.01
group_719	2.06	0.06
group_2484************	3.09	0.07
rhsA	7.39	1.66
group_1940***	4.87	0.25
group_2057**	9.26	3.78
group_13*	3	0.07
group_7043**	5.62	0.68
rhsD_1*****	4.98	0.18
group_1814****	2	0.02
group_3126	2.09	1.01
group_3555*************************	2.06	0.01
group_1881	2.06	0.01
group_1632***	2.06	0.01
group_5784*	2.06	0.01
group_3105***	2.06	0.01
group_1219***	2.06	0.01
group_5303**	2.06	0.01
group_1162**	2	0.01
group_8065	5.14	0.39
group_4941**	5.85	0.45
group_6823***	3	0.04
group_1734	6.08	1.92
group_6214*	3	0.12
group_11210	3	0.07
group_4334******	1.03	0.01
group_6068*	2	0.04
group_4194**********	6.04	0.83
group_11165	4	0.17
group_7911**	3	0.15
group_8305*	3	0.13
group_3771*	3	0.04
group_2835	4	0.06
group_4946*****	3	0.04
group_1039	4.14	1.05
group_7638****	4.14	1.05
group_5765***********	2	0.01
group_10327	3	0.11
group_5578*	7.82	0.75
group_6350**	2	0.01
group_3547****	2	0.06
group_4994***	2.65	0.42
group_4310**	2	0.01
group_4606*	6.85	0.57
group_2054	2.96	0.19
group_3868*********	2	0.02
group_3512**	1.87	0.14
group_4472*****	3	0.13
group_3064**	2	0.01
group_5311****	2	0.01
group_5312**	2	0.03
group_3269*	2	0.01
group_5748***	2	0.01
group_5750***************	2	0.01
group_4872*	6.86	0.63
group_5416********	2.87	0.18
group_1674***	1.03	0.01
group_6041*	3.09	0.12
group_3450*	1.03	0.01
group_5151**	1.03	0.01
group_5152*	1.03	0.01
group_3958************	2	0.02
group_16****	3	0.04
group_7685**	2	0.04
group_1394	2	0.03
group_3868**********	4	0.21
group_408****	2	0.02
group_3921*	2	0.01
group_5369****	5.96	5.04
group_2030*	6.49	1.91
group_8198*	3	0.11
group_538****	2.04	0.05
group_8338	2	0.01
group_1957	3.63	0.41
group_4617*****	2	0.01
group_7697***	2	0.01
group_7696*****	2.87	0.15
group_314**	3	0.04
group_12039	3.09	0.04
group_7672***	2	0.02
fabV	2	0.01
phaJ*	2	0.01
ydiF_1***	2	0.01
group_7291***	2	0.01
thlA_2	2	0.01
group_3899*****	2	0.01
pgrR_2***	2	0.01
group_2427**	2	0.01
group_2421**	2	0.01
group_6783****	2	0.01
group_9314*	2	0.01
group_6314**	2	0.01
group_7325***	2	0.01
group_3296***	2	0.01
group_3429**********	4.12	0.18
cdiA**	4.99	0.1
group_5088**	2	0.04
group_1122********	2	0.02
group_6434***	3.76	0.52
group_6132*	2	0.04
group_3735*****************	1.03	0.01
group_3736*****	1.03	0.01
group_6196*	1.03	0.01
group_6056*	5	0.08
group_5442****	2	0.01
group_11213	2	0.02
group_8403**	3	0.07
group_8455***	2	0.1
group_8480*	3	0.15
group_8789**	3	0.15
group_7548**	2	0.01
group_1317****	2.22	0.02
group_8386*	2	0.01
group_8400**	3	0.05
group_3976	1.03	0.01
group_7297***	2	0.01
group_3924*	2	0.01
group_5661******	5.96	5.04
pet	8.82	3.37
group_5663*******	6.77	6.11
group_8829*	5.96	5.04
group_2051****	5.96	5.04
group_7172**	5.96	5.04
group_3194*********	7.34	2.5
group_6357*	2	0.01
group_5729*	4	0.17
group_5249**	5.57	0.84
group_5390*****	7.29	0.93
group_5750****************	7.34	2.5
group_5368******	7.34	2.5
group_2037**	7.34	2.5
group_7189*****	7.34	2.5
group_10796*	6.96	0.83
hycG_1*	2	0.03
group_6905***	2	0.06
group_2405	1.03	0.01
group_5903	3	0.15
group_5401***	4.8	0.34
group_4442****************	4.63	0.64
group_5944*	2	0.01
group_2615*	4	0.25
cdiA_2****	3.64	0.5
cdiA4	4	0.21
group_6306	2	0.06
group_7051****	2	0.01
group_9649	8.45	1.98
group_1608*	5.96	0.45
group_5453***	2	0.01
group_7597***	2.87	0.17
group_7182**	5	0.32
group_658**	3	0.07
group_425*	3	0.05
sfaS_1*	3	0.05
group_2433**	2	0.03
group_3898****	2.06	0.01
group_2853*	2	0.01
group_9850*	5.97	0.93
group_5917*****	5.85	0.45
group_11260*	6.96	0.74
haeIIIM***	6.96	0.74
group_7721*	6.96	0.74
group_7476*	3	0.15
group_6479*	3	0.13
group_3869************	7.51	2.12
group_3253***	3	0.08
group_6162*****	5.79	0.61
group_4001**	3	0.15
group_2090	7.07	1.16
group_7730**	7.07	1.16
group_3748******	8.33	0.98
group_4704*****	8.33	0.98
group_3052	2	0.01
ydiK_1	2	0.04
group_5616**	2	0.01
group_453	8.44	3.29
group_4944**	5	0.42
group_8881*	2	0.06
group_5624*	2.65	0.42
group_11353	4.63	0.59
group_1341**	3	0.11
group_3941******	2	0.01
group_4890****	2.87	0.18
group_2193*	3.01	0.07
group_2192*	3.01	0.07
group_505*	6	0.27
group_7739**	4	0.17
group_7755	2.87	0.15
group_7168	3	0.05
group_7169**	2	0.01
group_2803***	2	0.01
group_5691****	2	0.02
group_3137******	2.87	0.18
group_5779****	3	0.16
group_2265	3	0.16
group_7260**	3	0.16
group_5782**	3	0.16
group_2269**	2	0.1
group_7278***	2	0.1
group_2282*	3	0.16
group_3172***	2	0.01
group_1485*	5.85	0.35
group_6115******	5.38	1.14
group_7397**	2	0.01
group_2083**	5.99	0.23
group_2084*	5	0.16
group_2081**	4	0.22
group_7452***	5	0.13
group_1726**	3	0.05
group_3135****	5.85	0.51
group_6567***	5	0.27
group_5325	2	0.01
group_4667******	5	0.21
group_4666***********	2	0.01
group_6482****	3	0.09
group_4451*******	6.96	1.41
focB*	4.77	0.31
group_913*	2	0.03
cdiA***	2	0.04
group_7263**	2	0.06
group_6390*****	3	0.09
spaS*	3	0.05
group_2908**********	2.77	1.34
group_2909***	2.77	1.34
group_2772*	2.09	0.01
edcC*	2	0.04
group_2361*********	2	0.02
group_1776*******	4.27	1.24
yhcG*	4.67	1.37
higA_2	2	0.02
nleF*	5.96	0.23
group_1791*	5	0.19
group_1387	4	0.1
group_1078	5.2	0.19
group_589*	5.84	0.37
group_71***	4	0.11
group_2366*****	6.94	13.3
group_4**	8.38	7.23
group_4485	3	0.03
intA_2******	4	0.16
group_2345***	3	0.06
group_8399*	3	0.06
group_7663*	3	0.06
group_5001**********	3	0.06
group_949**	3	0.06
group_5354**	2	0.01
group_1694*****	5	0.21
group_1665	4.88	0.53
group_3842********	5.16	0.34
pac_2	2	0.02
vatD*	3	0.02
group_1501**	3	0.02
rfbB*	3	0.02
rfbA*	3	0.02
rfbC*******	3	0.02
group_4525**	3	0.02
