gene	gains	losses
group_2538	7	6
group_8190	9	8
group_3501	9	8
folA_2	13	4
group_2957**	10	2
group_1476	11	0
group_9621*	4	1
group_11953	5	0
group_991	7	1
group_7027*	13	1
group_10221	6	3
group_2443	5	0
group_3528**	8	2
group_2300**	9	5
group_7042	4	0
ptlF	9	5
group_7464*	12	2
group_6399*	9	5
group_6627	12	2
group_4682	3	13
group_9220*	12	2
traG*	9	5
group_4213	5	7
group_599	5	7
group_5289	5	0
group_2672	6	9
group_1429	6	9
group_1431	6	9
traG**	5	9
group_1572	5	9
group_824	6	9
group_1444	6	9
group_2032	6	8
group_1456	6	9
group_2662*	5	9
group_6048*	5	9
group_3780	8	0
dam_3	9	0
group_10524*	12	0
group_6574	7	0
group_5352	8	2
group_1507	7	0
group_7565	5	0
group_2732*	10	2
group_6013	9	0
group_9923	10	2
group_9390*	8	9
group_9391**	13	2
group_6593**	5	0
group_7948	4	1
group_9933*	5	0
group_2791	8	1
group_11285	5	0
group_2988	4	0
group_3878	6	0
group_2733*	8	1
group_3455	8	0
group_6478	4	1
group_4186	5	0
group_6148*	7	1
group_4243**	10	1
group_2462	4	0
traS*	10	2
group_4374	6	0
group_6534**	6	0
group_2809*	4	0
group_1744	7	0
group_6478*	5	0
group_333	1	5
group_3899	4	0
group_8651	5	0
group_9564	8	0
group_6215	8	0
group_2235**	8	0
group_9149*	8	0
group_5393	8	0
group_7019*	8	0
group_7017*	8	0
stpA_1	8	0
group_2208	8	0
group_2210	8	0
traG***	8	0
group_4617	8	0
group_4441	8	0
group_2215	8	0
group_7010	8	0
group_7008	8	0
group_2908*	8	0
group_4624	8	0
group_4625	8	0
group_4626*	8	0
group_9138	8	0
group_6813**	13	1
group_8627	4	0
group_4483	6	3
group_3893****	7	7
group_10967	7	3
group_5430*	7	2
group_2908**	11	2
group_2957***	9	5
group_7270	7	0
ydiO	5	0
group_5952	5	0
ltxC	7	4
group_5878	5	1
group_6949	5	0
group_2859**	5	0
group_3321	9	1
group_7712*	5	0
group_4551	5	0
group_5698	8	3
group_10792	7	2
group_5083*	6	1
group_1971*	5	0
group_4426	8	5
group_5077	5	1
group_3575	9	0
group_2852	5	0
group_8897**	4	0
group_2142	5	0
group_3821	9	6
group_3820	9	6
group_11121*	5	0
group_5216	8	2
group_4700*	5	0
group_11677	5	0
group_12386	5	0
group_4452*	7	6
group_10228	4	1
group_7608*	4	0
group_1634	4	0
group_2157	6	0
group_7032*	5	0
group_1853	11	2
group_4631	6	1
group_4660*****	4	1
group_5832	5	0
group_870	7	5
group_3878*	4	0
group_6148**	5	0
group_6692	4	0
group_6051*	4	0
group_7658	3	0
flmA	3	0
group_7137	7	0
group_3706	4	0
group_6344*	4	2
group_6904	7	0
group_4462	2	2
group_2228	5	0
group_6930*	4	0
group_6398	8	6
group_10587	6	8
group_6966	4	0
group_2542	5	10
group_3779**	8	3
group_10881	2	2
group_4794	3	2
group_2658	5	0
group_49	4	9
group_1266	4	10
group_10622*	6	3
group_6551**	5	0
group_3618	5	0
group_3416	5	0
group_6112*	5	0
group_10115	5	0
group_4024	2	2
group_4099	2	2
group_2709*	5	0
group_6785*	12	2
group_9739	5	0
group_5153	4	0
group_9371	4	0
group_6975*	4	0
group_1265	4	0
afaD	5	0
group_9070	5	0
group_1720	7	5
group_3939*	7	5
group_1722*	7	5
group_8169	1	3
group_8737	4	0
group_11894	4	1
group_2329	4	1
group_2677	9	4
group_5622	5	0
group_9163	4	0
group_3617*	5	0
group_3618*	5	0
group_3339*	7	0
group_4021	3	0
group_9149**	4	0
group_7462*	2	2
group_7468*	2	2
group_1799*	2	2
group_4332*	8	3
group_4555	6	0
group_4748	8	0
group_4180	5	0
group_3968	4	0
group_628	5	2
group_2459***	7	0
group_3166	7	0
group_7189**	4	0
group_10401	4	0
group_1104	8	2
group_9402*	12	0
group_11866	8	0
group_1806	8	2
group_3944*	8	1
group_3944**	6	0
group_6654	7	1
group_3677	7	1
group_11873	5	0
group_8887	9	1
group_6135	3	1
group_1531*	10	2
group_6224*	6	0
group_14514	5	1
group_5813	11	0
group_1761	6	2
group_5632*	5	2
group_1818*	3	0
group_2034	5	0
group_2399*	4	1
group_2015	5	2
group_3243	5	0
group_3795*	11	1
group_4564	4	0
group_3813	5	0
group_7992	4	0
group_5481	5	0
group_5485**	4	0
group_3990**	2	2
group_4351	2	2
group_6048**	3	0
group_3958*	6	4
group_3795**	7	2
group_6866	5	0
group_3411	4	0
group_3843	4	3
group_4140****	5	0
group_2867	8	0
group_5829*	4	0
group_3434	4	0
group_5832*	4	0
group_918	5	0
group_3224*	5	0
group_3828	6	0
group_3243*	5	0
group_3753	4	1
group_5175	4	1
group_6230*	5	0
group_2360*	8	0
group_5809	5	0
group_4363	5	0
group_1930	5	0
group_4333	4	1
group_8022*	4	1
group_3122*	4	1
group_4462*	3	2
group_3385***	10	3
group_10416*	5	0
group_2662**	5	0
group_4394	4	1
group_2857	5	0
group_10953	5	0
group_8085	4	1
group_5572	5	0
wbbD_2	5	0
group_7684*	6	1
group_10246	5	0
group_2731*	3	2
group_1837*	3	2
group_2831*	3	2
group_2682	3	2
group_2864	3	2
group_11979	3	2
group_8303	3	2
group_9769*	3	2
haeIIIM	5	0
group_12061	5	0
group_3893*****	5	0
group_4158**	8	4
group_7528**	8	4
traJ_1	8	2
group_2826	5	0
group_6931	5	0
group_10551	8	0
group_9443	8	1
group_3232	5	0
group_8954	5	0
group_5516*	12	2
group_3531	5	0
group_2539	4	1
group_8433	4	1
group_1752	5	0
nucH	4	0
group_10910	5	0
group_3899*	4	1
group_8312	5	0
group_10400	5	0
groL_2	5	0
group_10402	5	0
yokD	5	0
group_8447	9	0
traJ_2	8	1
group_4175*	8	2
group_1953	4	0
group_3348	4	0
group_10503	4	0
group_11689**	3	2
group_2331	4	1
group_8022**	4	1
group_6448	4	1
group_6449*	4	1
group_8026	4	1
group_7903*	4	1
group_6453	4	1
group_7901**	4	1
group_5494	4	1
group_6707	5	0
group_8728	6	0
group_11352	5	0
group_3435**	5	0
group_5011	5	0
group_5012**	5	0
group_2116	4	0
group_11920	4	0
group_918*	5	1
group_6560	5	1
group_6357	5	3
group_4832	2	2
group_5954	11	0
group_9829	11	0
group_5311*	11	0
group_3506*	5	0
group_7118	5	0
group_7461*	11	3
group_3656****	11	0
group_6629	11	0
group_2287	11	0
group_8678	5	0
group_8506	5	0
group_4111	4	1
group_3834	4	0
group_8551	5	0
group_2838	11	1
group_7452*	11	1
group_7868	11	1
group_8688	4	1
group_2025	5	0
group_6824	4	0
group_4332**	5	0
group_5604*	5	0
group_1606	5	0
group_4186*	5	0
group_7247	9	1
group_5568	4	1
group_1483	6	0
group_4590	4	1
yraJ	5	0
rpnD	4	0
group_1725	5	0
group_3166*	5	0
group_8726	5	0
group_4379	5	0
group_12564	5	0
traD_1*	5	0
traV_1*	4	0
group_2767*	4	1
group_5813*	8	1
group_4436	11	4
group_4562**	5	4
group_4479	5	0
group_6315	5	0
group_6327	5	0
group_4650	5	3
group_10150	4	1
group_1233	5	0
group_2722*	7	0
group_4047*	5	0
group_4369	7	0
group_6422	4	0
group_7290***	7	4
group_3795***	4	0
group_9927*	5	0
group_4003*	5	0
group_7145*	5	0
rpnA	6	2
group_5248	5	0
group_4090*	4	1
group_4053	7	0
group_4529	6	0
group_4825	5	0
group_4123	5	0
group_3662*****	9	1
group_6233	4	1
group_6975**	8	0
group_11372	5	0
group_6355	4	0
group_3745	4	0
group_8225	4	0
group_10894	5	0
group_6155	7	1
group_1388	7	1
vapD	7	1
group_5771	5	0
group_5458	5	0
group_6256	4	0
group_5307	4	0
group_3336	5	0
group_6835	5	0
group_6594***	5	1
group_1328	5	0
group_4814*	2	2
group_5356	7	1
group_5477	4	0
group_7020*	4	1
group_4135	10	0
group_7431	4	0
group_4096	5	0
group_4062	5	0
group_1884	5	0
group_6996	5	0
group_4551*	5	0
group_4548	4	1
group_4054	5	0
group_11530	5	0
group_4778	5	0
group_5668	6	0
group_11612	2	2
group_8644	5	0
group_7604	6	0
group_11856	4	0
group_1526*	5	0
group_8888	6	0
group_5600	5	0
group_2646	5	0
group_7482	10	0
group_11937	8	1
group_5957**	9	1
group_2949	5	0
group_3818**	5	0
pinR*	5	9
group_8211	4	0
group_4014	5	0
group_10897*	4	1
repE_1	5	0
group_5649*	5	0
group_6792	5	0
group_4748*	5	0
group_10269	5	0
group_5230*	5	0
group_5259	5	0
group_5618	5	0
group_9971	5	0
group_2263*	4	0
group_5377	4	0
group_2401**	4	0
group_9480	7	0
group_3936	5	0
group_5508	5	0
group_4457	5	0
group_5569*	4	0
group_6718	5	0
group_1524	5	0
group_1885	5	0
group_4365	5	0
group_3112	4	1
group_2622**	5	1
group_4763	5	0
group_3783	2	2
group_8759	3	0
group_6392	3	2
group_3049	5	0
group_2528	9	2
group_2143**	7	0
group_7047	8	2
group_4562***	4	1
group_4953*	5	0
group_8357	4	1
group_6002	5	0
group_3203	2	2
group_10643	5	0
group_3203*	5	0
group_7068*	4	0
group_5660	6	2
group_6668**	4	1
group_7145**	2	0
group_10887	4	1
group_2908***	4	1
group_6817*	5	0
group_7930**	13	1
group_2639***	7	1
group_8562*	5	0
group_3268	5	0
group_13204	5	0
group_9431	4	1
group_3321*	4	1
group_5046	5	0
group_9445	5	0
group_13263	4	1
group_15233	4	1
group_4624*	5	0
group_5715	5	0
group_2157*	9	0
group_10305	6	0
group_3701	5	0
group_4581*	5	0
group_2703	4	1
group_11856*	4	1
group_11860	4	1
group_2139	5	0
group_9635	5	0
group_3042	4	1
group_8728*	5	0
group_10869	5	0
group_10527*	5	0
group_10439	5	0
group_4700**	5	0
group_2885	5	0
group_4734**	5	0
group_3029*	5	0
group_5194*	5	0
group_3518	5	0
group_3729	5	0
group_7461**	5	0
group_12000	5	0
group_2401***	4	0
group_7641	5	0
mbeC	4	1
ogt_1	5	0
group_3504**	4	0
group_7669	5	0
group_8466	5	0
group_6941*	5	0
group_1117	5	0
group_11318*	5	0
group_9868	5	0
group_1950*	5	0
group_2718**	5	0
group_4956	5	0
group_2720	5	0
group_8389	5	0
group_8390	5	0
group_8391	5	0
group_10425	5	0
group_4441*	5	0
group_3367*	5	0
group_4156*	5	0
group_6798	5	0
group_5683***	5	0
group_9681	5	0
group_4003**	5	0
group_6785**	5	0
group_6784	5	0
group_5671	5	0
group_9687	5	0
group_9688	5	0
group_9691	5	0
group_4014*	5	0
group_7759	5	0
group_5660*	5	0
group_4019	5	0
group_6768	5	0
group_6819	5	0
group_8783	5	0
group_4145	5	0
group_7420*	5	0
group_1546*	5	0
group_7389*	4	0
group_2806*	5	0
group_10803	5	0
group_10428	5	0
group_6092	5	0
group_1550*	5	0
group_10689	4	1
group_1692	4	1
group_1572*	4	1
group_8849	4	1
pet_2	4	1
espP_1	4	1
group_3716	5	0
group_7721	4	1
group_2601	4	0
group_8726*	4	0
group_2603*	4	0
group_8728**	4	0
group_5688	4	0
group_8130	5	0
group_1944	8	1
traB	4	1
group_9492	5	0
group_8958	5	0
group_12721	5	0
group_2187	4	1
group_8265	5	1
group_8446	5	0
group_8447*	5	0
group_10515	4	1
group_2546	4	1
group_1559*	5	0
group_1011	4	1
group_1012	4	1
group_10191	4	1
group_7438**	5	0
group_3936*	4	0
group_3291*	4	0
group_12620	5	0
group_9837	5	0
group_9899	4	0
group_5053	5	0
group_7514	5	0
group_4567	5	0
group_8311	5	0
group_2271	5	0
group_2978	5	0
group_6714*	4	0
group_10470	4	1
group_2072	4	1
group_7175	4	1
group_3906	5	0
group_4564*	5	0
group_8283	5	0
group_11445	5	0
topA_3	5	0
group_2424	5	0
group_2423	5	0
group_4554*	5	0
group_8668	5	0
group_8654*	5	0
ptlE	5	0
virB9*	5	0
group_4562****	5	0
group_8650	5	0
virD4	5	0
group_8647	5	0
group_8688*	5	0
group_4569*	5	0
group_8686	5	0
group_8674	5	0
soj*	5	0
trfB*	5	0
group_8671	5	0
group_8256	5	0
group_8667	5	0
higA-1	5	0
group_7391*	4	0
group_3795****	4	0
group_5647*	5	0
group_5646	5	0
group_2200	5	0
group_5708	5	0
group_6450	2	1
group_5152	4	0
hha_2	4	1
group_4188	4	1
group_13137	4	1
group_4186**	4	1
group_4185*	4	1
group_9500	4	1
group_13141	4	1
group_13142	4	1
group_5090	4	1
group_5091	4	1
group_4180*	4	1
group_13146	4	1
group_13147	4	1
group_6903	4	1
group_6652	4	1
group_6654*	4	1
group_4168*	4	1
group_5104	4	1
group_6657	4	1
group_9515	4	1
group_4172	4	1
group_5100	4	1
group_5099	4	1
group_2619	4	1
group_4175**	4	1
group_6664	4	1
group_9488	4	1
group_3717	5	1
group_6689	4	1
group_13302	4	1
group_6684	4	1
group_7226	5	0
group_6490*	4	1
group_15242	4	1
group_5074	4	1
group_3230	5	0
group_3689	4	1
group_6886*	5	0
group_10309	4	1
group_7730	3	1
group_9175	9	0
group_4244	8	1
group_1831*	2	14
group_4313	6	5
group_5308	9	7
group_7042*	8	4
group_3552	8	4
group_2174	8	4
group_2609	7	5
group_2758	8	3
group_1776	6	8
col	6	6
group_4954	3	1
group_5364	10	3
group_3991	10	0
group_4461	4	0
group_4773	5	0
group_2324	5	0
group_5065	3	0
yggR_2	1	13
group_3735*	1	13
group_2364*	10	0
group_2189	0	13
group_1235	0	13
group_2864*	8	9
group_2866	10	4
group_1547	0	13
group_2006	10	0
group_1875	2	13
group_1612	0	13
group_1617	0	13
group_2753	0	13
group_1618	0	13
group_6563	0	13
group_6501	0	13
group_6500	0	13
group_6569*	1	13
group_3350	0	13
group_1319	0	13
group_11013	6	0
group_2720*	6	0
group_9168	6	0
group_4300	6	3
cysE_2	9	1
group_1550**	9	3
group_2434	4	0
group_6385	10	1
group_3141	7	8
group_3163	13	4
group_1547*	4	10
group_6875	4	0
group_2692	3	9
group_7057	3	0
group_8794	8	1
group_7292	7	0
group_10126**	3	1
group_5124	6	0
ptlE*	12	2
group_6594****	9	0
group_2324*	9	0
group_6596**	9	0
group_11894*	4	0
group_4176	4	13
group_3423	6	3
group_817	4	9
group_6023	4	9
group_1435	5	9
group_6029	4	9
group_9841	4	9
virB4	5	9
group_4413	7	3
group_1559**	4	9
qmcA_2	7	8
rcbA_2	5	9
group_1463	0	15
group_1550***	6	9
group_4716	5	9
group_13681	7	0
group_10886	6	0
group_3899**	11	0
group_2303	3	15
group_2197	4	0
group_4406	9	0
group_6280	4	0
group_5089	13	2
group_7039	11	5
group_10557	11	6
group_7314	7	2
group_15506	4	0
group_2119	4	0
group_9799	6	1
group_7081*	0	14
group_2873	10	4
prtR*	3	3
group_4728	3	3
group_4631*	5	0
group_5988	4	0
group_6003	4	0
group_9138*	5	0
group_8515	4	0
group_2908****	7	0
group_6354	7	1
ydiO*	8	0
group_4187	3	0
group_7138*	6	0
group_6048***	4	0
cim	4	0
group_5388	6	0
intS_1	10	2
group_5957***	6	1
group_4492	7	0
group_14491	4	0
group_14438	13	2
group_7091	3	0
group_1722**	6	0
group_13658	6	0
group_4849	6	0
group_3811	6	0
group_9140	7	0
group_2228*	7	0
group_7001	7	0
group_2919	7	0
group_2912	7	0
group_1973	8	7
group_8404	3	0
group_7080	7	0
group_4286*	7	6
group_4859	9	2
group_3824**	4	4
group_6995	3	0
group_1587	6	4
group_5297	4	0
group_9321	5	3
group_6470	7	0
group_5703	4	0
group_3169*	4	0
group_4313*	10	0
group_4543	4	0
group_6446	4	0
group_7716	4	0
cbeA_2	4	0
group_4562*****	8	0
group_6282	8	0
group_3673	5	12
group_5260	4	0
group_5205*	5	1
group_3358	5	2
group_12141	4	0
group_6594*****	6	0
group_5953	12	0
group_4464	3	0
group_4659	2	3
group_4402***	3	0
group_4801	13	3
group_4313**	5	10
group_6593***	7	6
group_6105	9	6
group_6441	3	1
group_4122	3	9
group_7352	4	0
group_3598	5	0
group_10098	3	0
group_737	5	0
group_5820	3	0
group_3075	3	0
group_8870	3	0
group_11370	4	0
group_1511*	6	0
group_4663	5	9
group_11472*	4	0
group_7476	4	0
group_10474	4	0
group_7478	4	0
merB	4	0
group_10470*	4	0
group_2501	4	0
group_2504	4	0
group_4489	3	0
traL*	3	9
group_1448	8	2
traI_1*	4	0
group_1618*	4	0
group_4708*	4	0
group_1622	4	0
group_1626	4	0
group_1627	4	0
group_7225*	4	0
group_7230	4	0
traR_1	4	0
group_7235	4	0
group_1579**	4	0
group_1578	4	0
group_9820	3	0
acrB_4	4	0
group_10161	4	0
group_2147	8	4
group_6809	3	0
group_6058	9	1
group_9797	5	0
group_3145	5	1
intS_1*	4	0
group_12731	4	0
group_2272	4	0
group_4027	6	5
group_5018	8	5
group_6478**	4	0
group_4685	3	1
group_7838	4	5
group_2378	9	4
group_6900	12	0
group_3779***	4	10
group_5962	3	0
group_5963	3	0
group_3865	3	0
group_6369	3	0
group_2636	4	0
group_2635	4	0
group_2634	4	0
group_5664***	4	0
group_5665*	4	0
repA	4	0
group_5668*	4	0
group_5669	4	0
group_3629*	4	0
group_3628	4	0
group_5672	4	0
group_5682	3	0
group_5683****	3	0
group_6571	9	0
group_8600	4	0
group_7610	4	0
ceaC	3	0
cim*	3	0
group_7106	3	0
group_7107*	3	0
group_10381	3	0
group_10382	3	0
group_3268*	3	0
group_3267*	3	0
group_3266	3	0
group_10950	3	0
group_9658	9	2
group_10909	4	0
group_10445*	4	0
group_6253	7	6
group_10593	5	2
group_6866*	3	0
group_10597	3	0
group_6879	3	0
group_10796	3	0
group_10432	4	0
group_6900*	1	2
group_3042*	4	0
group_12060	3	0
group_4240	4	0
group_4128	3	0
group_12064	3	0
group_8735	7	0
group_9515*	7	6
group_6762	4	0
group_6783	3	0
group_4215	4	0
group_6792*	4	0
group_6819*	1	2
group_5617	4	0
group_6546	5	0
group_9385	4	1
group_6054***	4	0
group_7818*	4	0
group_6534***	8	5
group_7677	3	0
group_5382	4	0
group_7084	5	2
group_1162	4	2
group_2186*	6	0
group_6101*	7	0
group_4849*	7	4
group_2181	3	1
group_728	8	3
group_4359	3	0
group_8326	3	0
group_6506	3	0
group_8268	6	0
group_8294	3	0
group_8332	2	2
group_1964*	2	2
group_5258	10	4
group_7707	4	0
group_5739	4	0
group_7709	4	0
group_6378	3	0
group_7942	3	0
group_5767	3	0
group_5766**	3	0
group_5765*	3	0
group_7946	3	0
group_6384	3	0
group_11852	3	0
group_6386	3	0
group_11857	3	0
group_7951	3	0
group_11860*	3	0
group_6390*	3	0
group_7954	3	0
group_5755	3	0
group_7956	3	0
group_7957	3	0
group_5752	3	0
group_7959	3	0
group_5750	3	0
group_6398*	3	0
group_6399**	3	0
group_11873*	3	0
group_5746	3	0
group_5744	3	0
group_5743*	3	0
group_7968*	3	0
group_5741*	3	0
group_5740	3	0
group_11883	3	0
shlB_1	3	0
group_7975	3	0
group_6421	3	0
group_7977	3	0
group_7978*	3	0
group_7979	3	0
group_4313***	8	0
group_7982	3	0
group_6414*	3	0
group_7985	3	0
group_7986	3	0
group_7987	3	0
group_7988	3	0
group_5722	3	0
group_11904	3	0
group_5719	3	0
group_7993	3	0
group_6437	3	0
group_11909	3	0
group_5897	4	0
group_3627	4	0
group_3628*	4	0
group_3629**	4	0
group_11504	5	0
group_3481	5	0
group_3352*	3	0
group_7566	4	0
group_9515**	4	0
group_10639	2	0
group_6995*	4	0
group_5404	3	0
group_5410	7	1
group_8968	3	0
group_6410	5	0
group_10871	3	0
group_7286	4	0
group_4194	4	0
yadV_2	4	0
group_7039*	4	0
group_3941	9	4
group_3276	5	1
group_10138	1	1
group_6203	4	0
group_8875	3	0
group_1995	2	2
yncE_3	2	2
group_1659	2	2
group_4370	2	2
fepG_2	3	2
yfiZ_2	2	2
fepB_2	2	2
group_8310	2	2
dhbF	2	2
group_6012	4	0
group_4624**	4	0
group_3414	4	0
group_4101	3	1
group_8256*	2	2
csoA	2	2
group_8259	2	2
cfaE	2	2
group_5359	3	0
group_4374*	2	2
group_1994**	2	2
group_5213	3	0
group_5579*	3	0
group_1434	10	1
group_6482	5	0
group_4276**	5	0
group_6488	5	0
group_4319	5	0
group_2337*	5	0
group_7404	3	0
group_1508	4	7
group_1855	4	6
group_10316	3	0
group_10317	3	0
group_4418	3	0
group_10499	3	0
group_5955	4	0
group_1317	4	0
group_1299	4	0
group_3765	4	0
group_4124	4	0
group_7141	4	0
group_3015	7	1
group_3667	6	1
group_1983	9	1
group_3939**	5	1
group_9523	5	0
group_11330	3	0
group_5036	6	2
group_11525*	3	0
group_4274	4	0
group_2827	5	1
group_836	5	3
group_4762	10	3
group_4514*	5	1
group_1988	4	0
group_12558	8	2
group_3946	5	1
group_4579	4	0
group_9394	3	0
group_5151	6	3
group_2361	5	5
group_4225	4	0
group_4245	5	1
group_7528***	9	0
group_2023*	8	2
group_3267**	6	0
group_5004*	4	0
group_5193	8	1
group_4292	7	0
group_8245	4	0
group_1286	7	0
group_3603	5	3
group_6674	7	0
group_3906*	5	0
group_565	8	3
group_4172*	4	0
group_2367	5	0
group_3832*	4	1
group_1971**	7	1
group_4949	3	1
group_5412	11	2
group_8647*	5	0
group_8010*	4	0
group_8809	4	0
group_4616	4	0
group_4084	4	0
caf1M	4	0
group_8035	7	0
group_8080*	4	0
group_3141*	3	1
group_2070	9	0
group_4231	4	0
group_10371	4	0
group_2880	4	0
group_10368	4	0
group_4236	4	0
group_4237	4	0
group_7660	4	0
group_7687	4	0
group_4240*	4	0
group_2730	2	2
group_2837	2	2
group_2726	2	2
group_1140	2	2
group_3904	2	2
group_7921	2	2
dam_2	2	2
group_2827*	2	2
group_9786	2	2
group_9788	2	2
group_2542*	2	2
group_9801	2	2
dut_2*	2	2
group_2861	2	2
group_2859***	2	2
group_2749*	2	2
group_2853	2	2
group_9955	2	2
group_3720	2	2
group_7943	2	2
group_2844	2	2
group_2555	7	0
group_6657*	4	0
group_4006	4	0
group_7524*	3	1
group_5579**	4	0
group_6046	9	6
group_6078	6	0
group_7991	9	6
group_4644	9	3
group_4645	7	5
group_4646	6	5
group_9058	6	5
group_7544	6	5
group_9709	5	1
group_1550****	4	0
group_5882	4	0
group_8150	6	0
group_8152	6	0
group_5743**	6	0
group_1662	8	0
group_5260*	4	0
group_1468*	4	0
group_4240**	4	0
group_2706	4	0
group_4233	4	0
group_6930**	4	0
group_11352*	2	1
group_5902	3	1
group_7443	4	0
ecoRIR	7	0
group_5366	7	0
group_3141**	3	0
group_1347	11	0
group_5546	4	0
group_6875*	5	0
group_13674	4	0
group_3070	4	0
group_3069	4	0
group_3774	3	1
group_3917	4	0
group_6898	4	0
group_6835*	6	1
group_6081	8	2
group_1949	5	0
group_1691*	3	1
group_952	9	0
group_7100	4	0
group_3999	4	0
group_7248	4	0
group_8023	4	0
group_10387	8	1
group_6518	8	1
group_6519	8	1
group_5730	8	1
emrE_1	8	1
group_11918	3	0
group_8790	3	1
group_2046	4	1
group_7550	7	1
group_7145***	6	1
group_7146	3	0
group_3804	5	1
group_7644*	3	1
group_10115*	3	0
group_7042**	4	0
group_11892	4	0
group_6608	11	0
group_13968	4	0
group_6613	4	0
group_8674*	3	1
group_6262	4	0
group_8614	3	1
group_3945	4	0
group_4972	4	0
group_7897	4	0
group_1317*	4	0
group_11230	3	1
group_6188	4	1
group_7124	4	0
group_5536	11	2
group_9834	4	0
group_7784	4	0
group_6816	4	0
group_5635	4	0
group_5819**	4	0
group_5820*	4	0
group_8083	4	0
group_3508	2	2
group_6865*	4	0
group_4262	7	1
group_4250*	4	5
group_5081	4	5
group_10483	8	0
group_4636**	8	0
cvaA_1	8	0
group_4633	9	1
group_6788	4	8
group_5826	4	0
group_5825	4	0
ftnA_3	3	1
group_2727	4	0
group_7016	4	0
group_4949*	4	0
group_3510	7	1
yedK_1	4	0
group_10275	4	0
group_3268**	4	0
group_10631	4	0
group_11102	3	1
group_5174	4	0
group_7217	4	0
group_5170	4	0
group_3983	4	0
group_7318	4	0
group_8783*	4	0
group_7352*	3	1
group_7404*	8	2
group_3058	10	1
group_6599	4	0
group_4945	4	0
group_5612	4	0
group_3608	6	1
group_2964	7	2
group_4543*	3	0
group_11535	3	0
group_2739*	2	2
group_4553	4	0
group_12545	6	0
group_4478	4	0
group_4282	4	0
group_6175	4	0
group_6335*	4	0
group_4991	5	5
group_4708**	7	2
ydhC_2	9	0
group_3503	6	0
group_9988	5	0
group_7001*	5	0
group_7392	4	0
group_5774	5	4
group_3618**	4	0
group_4447	11	1
group_4069**	11	1
group_6405*	4	0
group_6031	4	0
group_4998	5	1
group_7286*	4	0
group_4907	4	0
group_6619	4	0
group_6813***	4	0
group_5291	5	0
group_4868	4	0
group_5151*	4	0
group_8349	2	2
group_6014	4	0
group_5740*	3	0
group_11320	4	0
group_1700	4	0
group_9495	4	0
group_5122	3	0
group_3703	4	0
group_3998	4	0
group_5481*	4	0
group_6142	4	0
group_10689*	3	1
group_6829	4	0
group_902	3	0
group_2526	3	0
group_5463	3	0
group_3319*	7	0
group_3048	3	0
group_5941	4	0
group_7164	4	0
group_2184	3	0
group_5280	10	1
group_3882	4	0
group_6697	5	1
group_5371	11	1
group_5107	4	0
group_5480	4	0
group_9868*	4	0
group_7877	4	0
group_6181	4	0
group_5878*	5	0
group_10151	4	0
group_6381*	4	0
group_5200	4	0
group_6230**	4	0
group_6414**	4	0
group_6129	4	0
group_7687*	10	4
group_6184	3	1
group_3293***	4	0
group_6573	4	0
group_3382*	4	6
group_8849*	4	0
group_7110	3	0
group_6399***	3	1
group_5572*	7	0
group_5509	4	0
group_5223	6	1
group_6593****	8	0
group_4554**	4	0
group_3480	4	0
group_4528	4	0
group_7245	3	0
group_4501	4	0
group_5499	4	0
group_1940	4	0
group_5642	4	0
group_5886	3	1
group_1351	4	0
group_8017	4	0
group_8018	4	0
group_8019	4	0
group_11554	4	0
ompD_2	3	1
group_8955	4	0
group_7327	4	0
group_11857*	3	0
group_4052	5	0
group_1740	4	0
group_4578	4	0
group_6172	2	1
group_4014**	4	0
group_8732	4	0
group_7737*	4	0
group_1217	10	1
group_5110	4	0
group_7161	8	0
group_10653	1	2
group_6736	8	1
group_3830	2	1
group_10815	2	1
group_3469	4	0
group_11345	4	0
group_5316	4	0
group_4362	4	0
group_5803	3	1
group_5599	9	2
group_4447*	4	0
scrK_1	2	2
group_4032	3	0
group_10860	4	0
group_8400	4	0
group_8205	3	0
group_6266*	2	0
group_7268	4	0
group_3394	3	0
group_5001	4	1
group_5018*	4	0
group_2672*	3	0
group_4177	4	0
group_7187	4	0
group_2446*	6	1
group_2053	7	0
group_10245	4	0
group_3844	3	0
group_5632**	3	0
group_7225**	3	0
group_5834	4	0
group_5226	2	0
group_5646*	4	0
group_6410*	4	0
group_6626	4	0
group_3655	3	1
