ClusterA	ClusterB	Gene_class	Count
24	34	Cluster specific core	0
24	42	Cluster specific core	0
24	48	Cluster specific core	0
24	20	Cluster specific core	0
24	4	Cluster specific core	0
24	13	Cluster specific core	0
24	29	Cluster specific core	0
24	3	Cluster specific core	0
24	25	Cluster specific core	0
24	27	Cluster specific core	0
24	2	Cluster specific core	0
24	41	Cluster specific core	0
24	47	Cluster specific core	0
24	17	Cluster specific core	0
24	11	Cluster specific core	0
24	40	Cluster specific core	0
24	10	Cluster specific core	0
24	19	Cluster specific core	0
24	37	Cluster specific core	0
24	7	Cluster specific core	0
24	46	Cluster specific core	0
24	1	Cluster specific core	0
24	16	Cluster specific core	0
24	33	Cluster specific core	0
24	31	Cluster specific core	0
24	44	Cluster specific core	0
24	51	Cluster specific core	0
24	38	Cluster specific core	0
24	45	Cluster specific core	0
24	18	Cluster specific core	0
5	22	Cluster specific core	0
5	32	Cluster specific core	0
5	36	Cluster specific core	0
5	26	Cluster specific core	0
5	14	Cluster specific core	0
5	6	Cluster specific core	0
5	9	Cluster specific core	0
5	39	Cluster specific core	0
5	15	Cluster specific core	0
5	34	Cluster specific core	0
5	42	Cluster specific core	0
5	48	Cluster specific core	0
5	20	Cluster specific core	0
5	4	Cluster specific core	0
5	13	Cluster specific core	0
5	29	Cluster specific core	0
5	3	Cluster specific core	0
5	25	Cluster specific core	0
5	27	Cluster specific core	0
5	2	Cluster specific core	0
5	41	Cluster specific core	0
5	47	Cluster specific core	0
5	17	Cluster specific core	0
5	11	Cluster specific core	0
5	40	Cluster specific core	0
5	10	Cluster specific core	0
5	19	Cluster specific core	0
5	37	Cluster specific core	0
5	7	Cluster specific core	0
5	46	Cluster specific core	0
5	1	Cluster specific core	0
5	16	Cluster specific core	0
5	33	Cluster specific core	0
5	31	Cluster specific core	0
5	44	Cluster specific core	0
5	51	Cluster specific core	0
5	38	Cluster specific core	0
5	45	Cluster specific core	0
5	18	Cluster specific core	0
22	32	Cluster specific core	0
22	36	Cluster specific core	0
22	26	Cluster specific core	0
22	14	Cluster specific core	0
22	6	Cluster specific core	0
22	9	Cluster specific core	0
22	39	Cluster specific core	0
22	15	Cluster specific core	0
22	34	Cluster specific core	0
22	42	Cluster specific core	0
22	48	Cluster specific core	0
22	20	Cluster specific core	0
22	4	Cluster specific core	0
22	13	Cluster specific core	0
22	29	Cluster specific core	0
22	3	Cluster specific core	0
22	25	Cluster specific core	0
22	27	Cluster specific core	0
22	2	Cluster specific core	0
22	41	Cluster specific core	0
22	47	Cluster specific core	0
22	17	Cluster specific core	0
22	11	Cluster specific core	0
22	40	Cluster specific core	0
22	10	Cluster specific core	0
22	19	Cluster specific core	0
22	37	Cluster specific core	0
22	7	Cluster specific core	0
22	46	Cluster specific core	0
22	1	Cluster specific core	0
22	16	Cluster specific core	0
22	33	Cluster specific core	0
22	31	Cluster specific core	0
22	44	Cluster specific core	0
22	51	Cluster specific core	0
22	38	Cluster specific core	0
22	45	Cluster specific core	0
22	18	Cluster specific core	0
32	36	Cluster specific core	0
32	26	Cluster specific core	0
32	14	Cluster specific core	0
32	6	Cluster specific core	0
32	9	Cluster specific core	0
32	39	Cluster specific core	0
32	15	Cluster specific core	0
32	34	Cluster specific core	0
32	42	Cluster specific core	0
32	48	Cluster specific core	0
32	20	Cluster specific core	0
32	4	Cluster specific core	0
32	13	Cluster specific core	0
32	29	Cluster specific core	0
32	3	Cluster specific core	0
32	25	Cluster specific core	0
32	27	Cluster specific core	0
32	2	Cluster specific core	0
32	41	Cluster specific core	0
32	47	Cluster specific core	0
32	17	Cluster specific core	0
32	11	Cluster specific core	0
32	40	Cluster specific core	0
32	10	Cluster specific core	0
32	19	Cluster specific core	0
32	37	Cluster specific core	0
32	7	Cluster specific core	0
32	46	Cluster specific core	0
32	1	Cluster specific core	0
32	16	Cluster specific core	0
32	33	Cluster specific core	0
32	31	Cluster specific core	0
32	44	Cluster specific core	0
32	51	Cluster specific core	0
32	38	Cluster specific core	0
32	45	Cluster specific core	0
32	18	Cluster specific core	0
36	26	Cluster specific core	0
36	14	Cluster specific core	0
36	6	Cluster specific core	0
36	9	Cluster specific core	0
36	39	Cluster specific core	0
36	15	Cluster specific core	0
36	34	Cluster specific core	0
36	42	Cluster specific core	0
36	48	Cluster specific core	0
36	20	Cluster specific core	0
36	4	Cluster specific core	0
36	13	Cluster specific core	0
36	29	Cluster specific core	0
36	3	Cluster specific core	0
36	25	Cluster specific core	0
36	27	Cluster specific core	0
36	2	Cluster specific core	0
36	41	Cluster specific core	0
36	47	Cluster specific core	0
36	17	Cluster specific core	0
36	11	Cluster specific core	0
36	40	Cluster specific core	0
36	10	Cluster specific core	0
36	19	Cluster specific core	0
36	37	Cluster specific core	0
36	7	Cluster specific core	0
36	46	Cluster specific core	0
36	1	Cluster specific core	0
36	16	Cluster specific core	0
36	33	Cluster specific core	0
36	31	Cluster specific core	0
36	44	Cluster specific core	0
36	51	Cluster specific core	0
36	38	Cluster specific core	0
36	45	Cluster specific core	0
36	18	Cluster specific core	0
26	14	Cluster specific core	0
26	6	Cluster specific core	0
26	9	Cluster specific core	0
26	39	Cluster specific core	0
26	15	Cluster specific core	0
26	34	Cluster specific core	0
26	42	Cluster specific core	0
26	48	Cluster specific core	0
26	20	Cluster specific core	0
26	4	Cluster specific core	0
26	13	Cluster specific core	0
26	29	Cluster specific core	0
26	3	Cluster specific core	0
26	25	Cluster specific core	0
26	27	Cluster specific core	0
26	2	Cluster specific core	0
26	41	Cluster specific core	0
26	47	Cluster specific core	0
26	17	Cluster specific core	0
26	11	Cluster specific core	0
26	40	Cluster specific core	0
26	10	Cluster specific core	0
26	19	Cluster specific core	0
26	37	Cluster specific core	0
26	7	Cluster specific core	0
26	46	Cluster specific core	0
26	1	Cluster specific core	0
26	16	Cluster specific core	0
26	33	Cluster specific core	0
26	31	Cluster specific core	0
26	44	Cluster specific core	0
26	51	Cluster specific core	0
26	38	Cluster specific core	0
26	45	Cluster specific core	0
26	18	Cluster specific core	0
14	6	Cluster specific core	0
14	9	Cluster specific core	0
14	39	Cluster specific core	0
14	15	Cluster specific core	0
14	34	Cluster specific core	0
14	42	Cluster specific core	0
14	48	Cluster specific core	0
14	20	Cluster specific core	0
14	4	Cluster specific core	0
14	13	Cluster specific core	0
14	29	Cluster specific core	0
14	3	Cluster specific core	0
14	25	Cluster specific core	0
14	27	Cluster specific core	0
14	2	Cluster specific core	0
14	41	Cluster specific core	0
14	47	Cluster specific core	0
14	17	Cluster specific core	0
14	11	Cluster specific core	0
14	40	Cluster specific core	0
14	10	Cluster specific core	0
14	19	Cluster specific core	0
14	37	Cluster specific core	0
14	7	Cluster specific core	0
14	46	Cluster specific core	0
14	1	Cluster specific core	0
14	16	Cluster specific core	0
14	33	Cluster specific core	0
14	31	Cluster specific core	0
14	44	Cluster specific core	0
14	51	Cluster specific core	0
14	38	Cluster specific core	0
14	45	Cluster specific core	0
14	18	Cluster specific core	0
6	9	Cluster specific core	0
6	39	Cluster specific core	0
6	15	Cluster specific core	0
6	34	Cluster specific core	0
6	42	Cluster specific core	0
6	48	Cluster specific core	0
6	20	Cluster specific core	0
6	4	Cluster specific core	0
6	13	Cluster specific core	0
6	29	Cluster specific core	0
6	3	Cluster specific core	0
6	25	Cluster specific core	0
6	27	Cluster specific core	0
6	2	Cluster specific core	0
6	41	Cluster specific core	0
6	47	Cluster specific core	0
6	17	Cluster specific core	0
6	11	Cluster specific core	0
6	40	Cluster specific core	0
6	10	Cluster specific core	0
6	19	Cluster specific core	0
6	37	Cluster specific core	0
6	7	Cluster specific core	0
6	46	Cluster specific core	0
6	1	Cluster specific core	0
6	16	Cluster specific core	0
6	33	Cluster specific core	0
6	31	Cluster specific core	0
6	44	Cluster specific core	0
6	51	Cluster specific core	0
6	38	Cluster specific core	0
6	45	Cluster specific core	0
6	18	Cluster specific core	0
9	39	Cluster specific core	0
9	15	Cluster specific core	0
9	34	Cluster specific core	0
9	42	Cluster specific core	0
9	48	Cluster specific core	0
9	20	Cluster specific core	0
9	4	Cluster specific core	0
9	13	Cluster specific core	0
9	29	Cluster specific core	0
9	3	Cluster specific core	0
9	25	Cluster specific core	0
9	27	Cluster specific core	0
9	2	Cluster specific core	0
9	41	Cluster specific core	0
9	47	Cluster specific core	0
9	17	Cluster specific core	0
9	11	Cluster specific core	0
9	40	Cluster specific core	0
9	10	Cluster specific core	0
9	19	Cluster specific core	0
9	37	Cluster specific core	0
9	7	Cluster specific core	0
9	46	Cluster specific core	0
9	1	Cluster specific core	0
9	16	Cluster specific core	0
9	33	Cluster specific core	0
9	31	Cluster specific core	0
9	44	Cluster specific core	0
9	51	Cluster specific core	0
9	38	Cluster specific core	0
9	45	Cluster specific core	0
9	18	Cluster specific core	0
39	15	Cluster specific core	0
39	34	Cluster specific core	0
39	42	Cluster specific core	0
39	48	Cluster specific core	0
39	20	Cluster specific core	0
39	4	Cluster specific core	0
39	13	Cluster specific core	0
39	29	Cluster specific core	0
39	3	Cluster specific core	0
39	25	Cluster specific core	0
39	27	Cluster specific core	0
39	2	Cluster specific core	0
39	41	Cluster specific core	0
39	47	Cluster specific core	0
39	17	Cluster specific core	0
39	11	Cluster specific core	0
39	40	Cluster specific core	0
39	10	Cluster specific core	0
39	19	Cluster specific core	0
39	37	Cluster specific core	0
39	7	Cluster specific core	0
39	46	Cluster specific core	0
39	1	Cluster specific core	0
39	16	Cluster specific core	0
39	33	Cluster specific core	0
39	31	Cluster specific core	0
39	44	Cluster specific core	0
39	51	Cluster specific core	0
39	38	Cluster specific core	0
39	45	Cluster specific core	0
39	18	Cluster specific core	0
15	34	Cluster specific core	0
15	42	Cluster specific core	0
15	48	Cluster specific core	0
15	20	Cluster specific core	0
15	4	Cluster specific core	0
15	13	Cluster specific core	0
15	29	Cluster specific core	0
15	3	Cluster specific core	0
15	25	Cluster specific core	0
15	27	Cluster specific core	0
15	2	Cluster specific core	0
15	41	Cluster specific core	0
15	47	Cluster specific core	0
15	17	Cluster specific core	0
15	11	Cluster specific core	0
15	40	Cluster specific core	0
15	10	Cluster specific core	0
15	19	Cluster specific core	0
15	37	Cluster specific core	0
15	7	Cluster specific core	0
15	46	Cluster specific core	0
15	1	Cluster specific core	0
15	16	Cluster specific core	0
15	33	Cluster specific core	0
15	31	Cluster specific core	0
15	44	Cluster specific core	0
15	51	Cluster specific core	0
15	38	Cluster specific core	0
15	45	Cluster specific core	0
15	18	Cluster specific core	0
34	42	Cluster specific core	0
34	48	Cluster specific core	0
34	20	Cluster specific core	0
34	4	Cluster specific core	0
34	13	Cluster specific core	0
34	29	Cluster specific core	0
34	3	Cluster specific core	0
34	25	Cluster specific core	0
34	27	Cluster specific core	0
34	2	Cluster specific core	0
34	41	Cluster specific core	0
34	47	Cluster specific core	0
34	17	Cluster specific core	0
34	11	Cluster specific core	0
34	40	Cluster specific core	0
34	10	Cluster specific core	0
34	19	Cluster specific core	0
34	37	Cluster specific core	0
34	7	Cluster specific core	0
34	46	Cluster specific core	0
34	1	Cluster specific core	0
34	16	Cluster specific core	0
34	33	Cluster specific core	0
34	31	Cluster specific core	0
34	44	Cluster specific core	0
34	51	Cluster specific core	0
34	38	Cluster specific core	0
34	45	Cluster specific core	0
34	18	Cluster specific core	0
42	48	Cluster specific core	0
42	20	Cluster specific core	0
42	4	Cluster specific core	0
42	13	Cluster specific core	0
42	29	Cluster specific core	0
42	3	Cluster specific core	0
42	25	Cluster specific core	0
42	27	Cluster specific core	0
42	2	Cluster specific core	0
42	41	Cluster specific core	0
42	47	Cluster specific core	0
42	17	Cluster specific core	0
42	11	Cluster specific core	0
42	40	Cluster specific core	0
42	10	Cluster specific core	0
42	19	Cluster specific core	0
42	37	Cluster specific core	0
42	7	Cluster specific core	0
42	46	Cluster specific core	0
42	1	Cluster specific core	0
42	16	Cluster specific core	0
42	33	Cluster specific core	0
42	31	Cluster specific core	0
42	44	Cluster specific core	0
42	51	Cluster specific core	0
42	38	Cluster specific core	0
42	45	Cluster specific core	0
42	18	Cluster specific core	0
48	20	Cluster specific core	0
48	4	Cluster specific core	0
48	13	Cluster specific core	0
48	29	Cluster specific core	0
48	3	Cluster specific core	0
48	25	Cluster specific core	0
48	27	Cluster specific core	0
48	2	Cluster specific core	0
48	41	Cluster specific core	0
48	47	Cluster specific core	0
48	17	Cluster specific core	0
48	11	Cluster specific core	0
48	40	Cluster specific core	0
48	10	Cluster specific core	0
48	19	Cluster specific core	0
48	37	Cluster specific core	0
48	7	Cluster specific core	0
48	46	Cluster specific core	0
48	1	Cluster specific core	0
48	16	Cluster specific core	0
48	33	Cluster specific core	0
48	31	Cluster specific core	0
48	44	Cluster specific core	0
48	51	Cluster specific core	0
48	38	Cluster specific core	0
48	45	Cluster specific core	0
48	18	Cluster specific core	0
20	4	Cluster specific core	0
20	13	Cluster specific core	0
20	29	Cluster specific core	0
20	3	Cluster specific core	0
20	25	Cluster specific core	0
20	27	Cluster specific core	0
20	2	Cluster specific core	0
20	41	Cluster specific core	0
20	47	Cluster specific core	0
20	17	Cluster specific core	0
20	11	Cluster specific core	0
20	40	Cluster specific core	0
20	10	Cluster specific core	0
20	19	Cluster specific core	0
20	37	Cluster specific core	0
20	7	Cluster specific core	0
20	46	Cluster specific core	0
20	1	Cluster specific core	0
20	16	Cluster specific core	0
20	33	Cluster specific core	0
20	31	Cluster specific core	0
20	44	Cluster specific core	0
20	51	Cluster specific core	0
20	38	Cluster specific core	0
20	45	Cluster specific core	0
20	18	Cluster specific core	0
4	13	Cluster specific core	0
4	29	Cluster specific core	0
4	3	Cluster specific core	0
